edge_id,compound_id,source_node,target_node,operation,operation_type,weight
edge_0251,PEI,node_0087,node_0191,single_dehydrogenative_recombination,recombination,0.8
edge_0252,PEI,node_0003,node_0192,single_dehydrogenative_recombination,recombination,0.8
edge_0253,PEI,node_0089,node_0192,single_dehydrogenative_recombination,recombination,0.8
edge_0254,PEI,node_0003,node_0193,single_dehydrogenative_recombination,recombination,0.8
edge_0255,PEI,node_0091,node_0193,single_dehydrogenative_recombination,recombination,0.8
edge_0256,PEI,node_0003,node_0194,single_dehydrogenative_recombination,recombination,0.8
edge_0257,PEI,node_0093,node_0194,single_dehydrogenative_recombination,recombination,0.8
edge_0258,PEI,node_0003,node_0195,single_dehydrogenative_recombination,recombination,0.8
edge_0259,PEI,node_0095,node_0195,single_dehydrogenative_recombination,recombination,0.8
edge_0260,PEI,node_0003,node_0196,single_dehydrogenative_recombination,recombination,0.8
edge_0261,PEI,node_0097,node_0196,single_dehydrogenative_recombination,recombination,0.8
edge_0262,PEI,node_0003,node_0197,single_dehydrogenative_recombination,recombination,0.8
edge_0263,PEI,node_0099,node_0197,single_dehydrogenative_recombination,recombination,0.8
edge_0264,PEI,node_0003,node_0198,single_dehydrogenative_recombination,recombination,0.8
edge_0265,PEI,node_0101,node_0198,single_dehydrogenative_recombination,recombination,0.8
edge_0266,PEI,node_0003,node_0199,single_dehydrogenative_recombination,recombination,0.8
edge_0267,PEI,node_0103,node_0199,single_dehydrogenative_recombination,recombination,0.8
edge_0268,PEI,node_0003,node_0200,single_dehydrogenative_recombination,recombination,0.8
edge_0269,PEI,node_0105,node_0200,single_dehydrogenative_recombination,recombination,0.8
edge_0270,PEI,node_0003,node_0201,single_dehydrogenative_recombination,recombination,0.8
edge_0271,PEI,node_0107,node_0201,single_dehydrogenative_recombination,recombination,0.8
edge_0272,PEI,node_0003,node_0202,single_dehydrogenative_recombination,recombination,0.8
edge_0273,PEI,node_0109,node_0202,single_dehydrogenative_recombination,recombination,0.8
edge_0274,PEI,node_0003,node_0203,single_dehydrogenative_recombination,recombination,0.8
edge_0275,PEI,node_0111,node_0203,single_dehydrogenative_recombination,recombination,0.8
edge_0276,PEI,node_0003,node_0204,single_dehydrogenative_recombination,recombination,0.8
edge_0277,PEI,node_0113,node_0204,single_dehydrogenative_recombination,recombination,0.8
edge_0278,PEI,node_0003,node_0205,single_dehydrogenative_recombination,recombination,0.8
edge_0279,PEI,node_0115,node_0205,single_dehydrogenative_recombination,recombination,0.8
edge_0280,PEI,node_0003,node_0206,single_dehydrogenative_recombination,recombination,0.8
edge_0281,PEI,node_0117,node_0206,single_dehydrogenative_recombination,recombination,0.8
edge_0282,PEI,node_0003,node_0207,single_dehydrogenative_recombination,recombination,0.8
edge_0283,PEI,node_0119,node_0207,single_dehydrogenative_recombination,recombination,0.8
edge_0284,PEI,node_0003,node_0208,single_dehydrogenative_recombination,recombination,0.8
