edge_id,compound_id,source_node,target_node,operation,operation_type,weight
edge_0084,EVA,node_0044,node_0075,single_dehydrogenative_recombination,recombination,0.8
edge_0085,EVA,node_0002,node_0076,single_dehydrogenative_recombination,recombination,0.8
edge_0086,EVA,node_0046,node_0076,single_dehydrogenative_recombination,recombination,0.8
edge_0087,EVA,node_0002,node_0077,single_dehydrogenative_recombination,recombination,0.8
edge_0088,EVA,node_0048,node_0077,single_dehydrogenative_recombination,recombination,0.8
edge_0089,EVA,node_0002,node_0078,single_dehydrogenative_recombination,recombination,0.8
edge_0090,EVA,node_0050,node_0078,single_dehydrogenative_recombination,recombination,0.8
edge_0091,EVA,node_0002,node_0079,single_dehydrogenative_recombination,recombination,0.8
edge_0092,EVA,node_0052,node_0079,single_dehydrogenative_recombination,recombination,0.8
edge_0093,EVA,node_0002,node_0080,single_dehydrogenative_recombination,recombination,0.8
edge_0094,EVA,node_0054,node_0080,single_dehydrogenative_recombination,recombination,0.8
edge_0095,EVA,node_0002,node_0081,single_dehydrogenative_recombination,recombination,0.8
edge_0096,EVA,node_0056,node_0081,single_dehydrogenative_recombination,recombination,0.8
edge_0097,EVA,node_0002,node_0082,single_dehydrogenative_recombination,recombination,0.8
edge_0098,EVA,node_0059,node_0082,single_dehydrogenative_recombination,recombination,0.8
edge_0099,EVA,node_0002,node_0083,single_dehydrogenative_recombination,recombination,0.8
edge_0100,EVA,node_0062,node_0083,single_dehydrogenative_recombination,recombination,0.8
edge_0101,EVA,node_0002,node_0084,single_dehydrogenative_recombination,recombination,0.8
edge_0102,EVA,node_0064,node_0084,single_dehydrogenative_recombination,recombination,0.8
edge_0103,EVA,node_0003,node_0085,single_dehydrogenative_recombination,recombination,0.8
edge_0104,EVA,node_0024,node_0085,single_dehydrogenative_recombination,recombination,0.8
edge_0105,EVA,node_0003,node_0086,single_dehydrogenative_recombination,recombination,0.8
edge_0106,EVA,node_0028,node_0086,single_dehydrogenative_recombination,recombination,0.8
edge_0107,EVA,node_0003,node_0087,single_dehydrogenative_recombination,recombination,0.8
edge_0108,EVA,node_0030,node_0087,single_dehydrogenative_recombination,recombination,0.8
edge_0109,EVA,node_0003,node_0088,single_dehydrogenative_recombination,recombination,0.8
edge_0110,EVA,node_0032,node_0088,single_dehydrogenative_recombination,recombination,0.8
edge_0111,EVA,node_0003,node_0089,single_dehydrogenative_recombination,recombination,0.8
edge_0112,EVA,node_0034,node_0089,single_dehydrogenative_recombination,recombination,0.8
edge_0113,EVA,node_0003,node_0090,single_dehydrogenative_recombination,recombination,0.8
edge_0114,EVA,node_0036,node_0090,single_dehydrogenative_recombination,recombination,0.8
edge_0115,EVA,node_0003,node_0091,single_dehydrogenative_recombination,recombination,0.8
edge_0116,EVA,node_0038,node_0091,single_dehydrogenative_recombination,recombination,0.8
edge_0117,EVA,node_0003,node_0092,single_dehydrogenative_recombination,recombination,0.8
edge_0118,EVA,node_0040,node_0092,single_dehydrogenative_recombination,recombination,0.8
edge_0119,EVA,node_0003,node_0093,single_dehydrogenative_recombination,recombination,0.8
edge_0120,EVA,node_0042,node_0093,single_dehydrogenative_recombination,recombination,0.8
edge_0121,EVA,node_0003,node_0094,single_dehydrogenative_recombination,recombination,0.8
edge_0122,EVA,node_0044,node_0094,single_dehydrogenative_recombination,recombination,0.8
edge_0123,EVA,node_0003,node_0095,single_dehydrogenative_recombination,recombination,0.8
edge_0124,EVA,node_0046,node_0095,single_dehydrogenative_recombination,recombination,0.8
edge_0125,EVA,node_0003,node_0096,single_dehydrogenative_recombination,recombination,0.8
edge_0126,EVA,node_0048,node_0096,single_dehydrogenative_recombination,recombination,0.8
edge_0127,EVA,node_0003,node_0097,single_dehydrogenative_recombination,recombination,0.8
edge_0128,EVA,node_0050,node_0097,single_dehydrogenative_recombination,recombination,0.8
edge_0129,EVA,node_0003,node_0098,single_dehydrogenative_recombination,recombination,0.8
edge_0130,EVA,node_0052,node_0098,single_dehydrogenative_recombination,recombination,0.8
edge_0131,EVA,node_0003,node_0099,single_dehydrogenative_recombination,recombination,0.8
edge_0132,EVA,node_0054,node_0099,single_dehydrogenative_recombination,recombination,0.8
edge_0133,EVA,node_0003,node_0100,single_dehydrogenative_recombination,recombination,0.8
edge_0134,EVA,node_0056,node_0100,single_dehydrogenative_recombination,recombination,0.8
edge_0135,EVA,node_0003,node_0101,single_dehydrogenative_recombination,recombination,0.8
edge_0136,EVA,node_0059,node_0101,single_dehydrogenative_recombination,recombination,0.8
edge_0137,EVA,node_0003,node_0102,single_dehydrogenative_recombination,recombination,0.8
edge_0138,EVA,node_0062,node_0102,single_dehydrogenative_recombination,recombination,0.8
edge_0139,EVA,node_0003,node_0103,single_dehydrogenative_recombination,recombination,0.8
edge_0140,EVA,node_0064,node_0103,single_dehydrogenative_recombination,recombination,0.8
edge_0141,EVA,node_0004,node_0104,single_dehydrogenative_recombination,recombination,0.8
edge_0142,EVA,node_0024,node_0104,single_dehydrogenative_recombination,recombination,0.8
edge_0143,EVA,node_0004,node_0105,single_dehydrogenative_recombination,recombination,0.8
edge_0144,EVA,node_0026,node_0105,single_dehydrogenative_recombination,recombination,0.8
edge_0145,EVA,node_0004,node_0106,single_dehydrogenative_recombination,recombination,0.8
edge_0146,EVA,node_0030,node_0106,single_dehydrogenative_recombination,recombination,0.8
edge_0147,EVA,node_0004,node_0107,single_dehydrogenative_recombination,recombination,0.8
edge_0148,EVA,node_0032,node_0107,single_dehydrogenative_recombination,recombination,0.8
edge_0149,EVA,node_0004,node_0108,single_dehydrogenative_recombination,recombination,0.8
edge_0150,EVA,node_0034,node_0108,single_dehydrogenative_recombination,recombination,0.8
edge_0151,EVA,node_0004,node_0109,single_dehydrogenative_recombination,recombination,0.8
edge_0152,EVA,node_0036,node_0109,single_dehydrogenative_recombination,recombination,0.8
edge_0153,EVA,node_0004,node_0110,single_dehydrogenative_recombination,recombination,0.8
edge_0154,EVA,node_0038,node_0110,single_dehydrogenative_recombination,recombination,0.8
edge_0155,EVA,node_0004,node_0111,single_dehydrogenative_recombination,recombination,0.8
edge_0156,EVA,node_0040,node_0111,single_dehydrogenative_recombination,recombination,0.8
edge_0157,EVA,node_0004,node_0112,single_dehydrogenative_recombination,recombination,0.8
edge_0158,EVA,node_0042,node_0112,single_dehydrogenative_recombination,recombination,0.8
edge_0159,EVA,node_0004,node_0113,single_dehydrogenative_recombination,recombination,0.8
edge_0160,EVA,node_0044,node_0113,single_dehydrogenative_recombination,recombination,0.8
edge_0161,EVA,node_0004,node_0114,single_dehydrogenative_recombination,recombination,0.8
edge_0162,EVA,node_0046,node_0114,single_dehydrogenative_recombination,recombination,0.8
edge_0163,EVA,node_0004,node_0115,single_dehydrogenative_recombination,recombination,0.8
edge_0164,EVA,node_0048,node_0115,single_dehydrogenative_recombination,recombination,0.8
edge_0165,EVA,node_0004,node_0116,single_dehydrogenative_recombination,recombination,0.8
edge_0166,EVA,node_0050,node_0116,single_dehydrogenative_recombination,recombination,0.8
edge_0167,EVA,node_0004,node_0117,single_dehydrogenative_recombination,recombination,0.8
edge_0168,EVA,node_0052,node_0117,single_dehydrogenative_recombination,recombination,0.8
edge_0169,EVA,node_0004,node_0118,single_dehydrogenative_recombination,recombination,0.8
edge_0170,EVA,node_0054,node_0118,single_dehydrogenative_recombination,recombination,0.8
edge_0171,EVA,node_0004,node_0119,single_dehydrogenative_recombination,recombination,0.8
edge_0172,EVA,node_0056,node_0119,single_dehydrogenative_recombination,recombination,0.8
edge_0173,EVA,node_0004,node_0120,single_dehydrogenative_recombination,recombination,0.8
edge_0174,EVA,node_0059,node_0120,single_dehydrogenative_recombination,recombination,0.8
edge_0175,EVA,node_0004,node_0121,single_dehydrogenative_recombination,recombination,0.8
edge_0176,EVA,node_0062,node_0121,single_dehydrogenative_recombination,recombination,0.8
edge_0177,EVA,node_0004,node_0122,single_dehydrogenative_recombination,recombination,0.8
edge_0178,EVA,node_0064,node_0122,single_dehydrogenative_recombination,recombination,0.8
edge_0179,EVA,node_0005,node_0123,single_dehydrogenative_recombination,recombination,0.8
edge_0180,EVA,node_0024,node_0123,single_dehydrogenative_recombination,recombination,0.8
edge_0181,EVA,node_0005,node_0124,single_dehydrogenative_recombination,recombination,0.8
edge_0182,EVA,node_0026,node_0124,single_dehydrogenative_recombination,recombination,0.8
edge_0183,EVA,node_0005,node_0125,single_dehydrogenative_recombination,recombination,0.8
edge_0184,EVA,node_0028,node_0125,single_dehydrogenative_recombination,recombination,0.8
edge_0185,EVA,node_0005,node_0126,single_dehydrogenative_recombination,recombination,0.8
edge_0186,EVA,node_0032,node_0126,single_dehydrogenative_recombination,recombination,0.8
edge_0187,EVA,node_0005,node_0127,single_dehydrogenative_recombination,recombination,0.8
edge_0188,EVA,node_0034,node_0127,single_dehydrogenative_recombination,recombination,0.8
edge_0189,EVA,node_0005,node_0128,single_dehydrogenative_recombination,recombination,0.8
edge_0190,EVA,node_0036,node_0128,single_dehydrogenative_recombination,recombination,0.8
edge_0191,EVA,node_0005,node_0129,single_dehydrogenative_recombination,recombination,0.8
edge_0192,EVA,node_0038,node_0129,single_dehydrogenative_recombination,recombination,0.8
edge_0193,EVA,node_0005,node_0130,single_dehydrogenative_recombination,recombination,0.8
edge_0194,EVA,node_0040,node_0130,single_dehydrogenative_recombination,recombination,0.8
edge_0195,EVA,node_0005,node_0131,single_dehydrogenative_recombination,recombination,0.8
edge_0196,EVA,node_0042,node_0131,single_dehydrogenative_recombination,recombination,0.8
edge_0197,EVA,node_0005,node_0132,single_dehydrogenative_recombination,recombination,0.8
edge_0198,EVA,node_0044,node_0132,single_dehydrogenative_recombination,recombination,0.8
edge_0199,EVA,node_0005,node_0133,single_dehydrogenative_recombination,recombination,0.8
edge_0200,EVA,node_0046,node_0133,single_dehydrogenative_recombination,recombination,0.8
edge_0201,EVA,node_0005,node_0134,single_dehydrogenative_recombination,recombination,0.8
edge_0202,EVA,node_0048,node_0134,single_dehydrogenative_recombination,recombination,0.8
edge_0203,EVA,node_0005,node_0135,single_dehydrogenative_recombination,recombination,0.8
edge_0204,EVA,node_0050,node_0135,single_dehydrogenative_recombination,recombination,0.8
edge_0205,EVA,node_0005,node_0136,single_dehydrogenative_recombination,recombination,0.8
edge_0206,EVA,node_0052,node_0136,single_dehydrogenative_recombination,recombination,0.8
edge_0207,EVA,node_0005,node_0137,single_dehydrogenative_recombination,recombination,0.8
edge_0208,EVA,node_0054,node_0137,single_dehydrogenative_recombination,recombination,0.8
edge_0209,EVA,node_0005,node_0138,single_dehydrogenative_recombination,recombination,0.8
edge_0210,EVA,node_0056,node_0138,single_dehydrogenative_recombination,recombination,0.8
edge_0211,EVA,node_0005,node_0139,single_dehydrogenative_recombination,recombination,0.8
edge_0212,EVA,node_0059,node_0139,single_dehydrogenative_recombination,recombination,0.8
edge_0213,EVA,node_0005,node_0140,single_dehydrogenative_recombination,recombination,0.8
edge_0214,EVA,node_0062,node_0140,single_dehydrogenative_recombination,recombination,0.8
edge_0215,EVA,node_0005,node_0141,single_dehydrogenative_recombination,recombination,0.8
edge_0216,EVA,node_0064,node_0141,single_dehydrogenative_recombination,recombination,0.8
edge_0217,EVA,node_0006,node_0142,single_dehydrogenative_recombination,recombination,0.8
edge_0218,EVA,node_0024,node_0142,single_dehydrogenative_recombination,recombination,0.8
edge_0219,EVA,node_0006,node_0143,single_dehydrogenative_recombination,recombination,0.8
edge_0220,EVA,node_0026,node_0143,single_dehydrogenative_recombination,recombination,0.8
edge_0221,EVA,node_0006,node_0144,single_dehydrogenative_recombination,recombination,0.8
edge_0222,EVA,node_0028,node_0144,single_dehydrogenative_recombination,recombination,0.8
edge_0223,EVA,node_0006,node_0145,single_dehydrogenative_recombination,recombination,0.8
edge_0224,EVA,node_0030,node_0145,single_dehydrogenative_recombination,recombination,0.8
edge_0225,EVA,node_0006,node_0146,single_dehydrogenative_recombination,recombination,0.8
edge_0226,EVA,node_0036,node_0146,single_dehydrogenative_recombination,recombination,0.8
edge_0227,EVA,node_0006,node_0147,single_dehydrogenative_recombination,recombination,0.8
edge_0228,EVA,node_0038,node_0147,single_dehydrogenative_recombination,recombination,0.8
edge_0229,EVA,node_0006,node_0148,single_dehydrogenative_recombination,recombination,0.8
edge_0230,EVA,node_0040,node_0148,single_dehydrogenative_recombination,recombination,0.8
edge_0231,EVA,node_0006,node_0149,single_dehydrogenative_recombination,recombination,0.8
edge_0232,EVA,node_0042,node_0149,single_dehydrogenative_recombination,recombination,0.8
edge_0233,EVA,node_0006,node_0150,single_dehydrogenative_recombination,recombination,0.8
edge_0234,EVA,node_0044,node_0150,single_dehydrogenative_recombination,recombination,0.8
edge_0235,EVA,node_0006,node_0151,single_dehydrogenative_recombination,recombination,0.8
edge_0236,EVA,node_0046,node_0151,single_dehydrogenative_recombination,recombination,0.8
edge_0237,EVA,node_0006,node_0152,single_dehydrogenative_recombination,recombination,0.8
edge_0238,EVA,node_0048,node_0152,single_dehydrogenative_recombination,recombination,0.8
edge_0239,EVA,node_0006,node_0153,single_dehydrogenative_recombination,recombination,0.8
edge_0240,EVA,node_0050,node_0153,single_dehydrogenative_recombination,recombination,0.8
edge_0241,EVA,node_0006,node_0154,single_dehydrogenative_recombination,recombination,0.8
edge_0242,EVA,node_0052,node_0154,single_dehydrogenative_recombination,recombination,0.8
edge_0243,EVA,node_0006,node_0155,single_dehydrogenative_recombination,recombination,0.8
edge_0244,EVA,node_0054,node_0155,single_dehydrogenative_recombination,recombination,0.8
edge_0245,EVA,node_0006,node_0156,single_dehydrogenative_recombination,recombination,0.8
edge_0246,EVA,node_0056,node_0156,single_dehydrogenative_recombination,recombination,0.8
edge_0247,EVA,node_0006,node_0157,single_dehydrogenative_recombination,recombination,0.8
edge_0248,EVA,node_0059,node_0157,single_dehydrogenative_recombination,recombination,0.8
edge_0249,EVA,node_0006,node_0158,single_dehydrogenative_recombination,recombination,0.8
edge_0250,EVA,node_0062,node_0158,single_dehydrogenative_recombination,recombination,0.8
edge_0251,EVA,node_0006,node_0159,single_dehydrogenative_recombination,recombination,0.8
edge_0252,EVA,node_0064,node_0159,single_dehydrogenative_recombination,recombination,0.8
edge_0253,EVA,node_0007,node_0160,single_dehydrogenative_recombination,recombination,0.8
edge_0254,EVA,node_0024,node_0160,single_dehydrogenative_recombination,recombination,0.8
edge_0255,EVA,node_0007,node_0161,single_dehydrogenative_recombination,recombination,0.8
edge_0256,EVA,node_0026,node_0161,single_dehydrogenative_recombination,recombination,0.8
edge_0257,EVA,node_0007,node_0162,single_dehydrogenative_recombination,recombination,0.8
edge_0258,EVA,node_0028,node_0162,single_dehydrogenative_recombination,recombination,0.8
edge_0259,EVA,node_0007,node_0163,single_dehydrogenative_recombination,recombination,0.8
edge_0260,EVA,node_0030,node_0163,single_dehydrogenative_recombination,recombination,0.8
edge_0261,EVA,node_0007,node_0164,single_dehydrogenative_recombination,recombination,0.8
edge_0262,EVA,node_0036,node_0164,single_dehydrogenative_recombination,recombination,0.8
edge_0263,EVA,node_0007,node_0165,single_dehydrogenative_recombination,recombination,0.8
edge_0264,EVA,node_0038,node_0165,single_dehydrogenative_recombination,recombination,0.8
edge_0265,EVA,node_0007,node_0166,single_dehydrogenative_recombination,recombination,0.8
edge_0266,EVA,node_0040,node_0166,single_dehydrogenative_recombination,recombination,0.8
edge_0267,EVA,node_0007,node_0167,single_dehydrogenative_recombination,recombination,0.8
edge_0268,EVA,node_0042,node_0167,single_dehydrogenative_recombination,recombination,0.8
edge_0269,EVA,node_0007,node_0168,single_dehydrogenative_recombination,recombination,0.8
edge_0270,EVA,node_0044,node_0168,single_dehydrogenative_recombination,recombination,0.8
edge_0271,EVA,node_0007,node_0169,single_dehydrogenative_recombination,recombination,0.8
edge_0272,EVA,node_0046,node_0169,single_dehydrogenative_recombination,recombination,0.8
edge_0273,EVA,node_0007,node_0170,single_dehydrogenative_recombination,recombination,0.8
edge_0274,EVA,node_0048,node_0170,single_dehydrogenative_recombination,recombination,0.8
edge_0275,EVA,node_0007,node_0171,single_dehydrogenative_recombination,recombination,0.8
edge_0276,EVA,node_0050,node_0171,single_dehydrogenative_recombination,recombination,0.8
edge_0277,EVA,node_0007,node_0172,single_dehydrogenative_recombination,recombination,0.8
edge_0278,EVA,node_0052,node_0172,single_dehydrogenative_recombination,recombination,0.8
edge_0279,EVA,node_0007,node_0173,single_dehydrogenative_recombination,recombination,0.8
edge_0280,EVA,node_0054,node_0173,single_dehydrogenative_recombination,recombination,0.8
edge_0281,EVA,node_0007,node_0174,single_dehydrogenative_recombination,recombination,0.8
edge_0282,EVA,node_0056,node_0174,single_dehydrogenative_recombination,recombination,0.8
edge_0283,EVA,node_0007,node_0175,single_dehydrogenative_recombination,recombination,0.8
edge_0284,EVA,node_0059,node_0175,single_dehydrogenative_recombination,recombination,0.8
edge_0285,EVA,node_0007,node_0176,single_dehydrogenative_recombination,recombination,0.8
edge_0286,EVA,node_0062,node_0176,single_dehydrogenative_recombination,recombination,0.8
edge_0287,EVA,node_0007,node_0177,single_dehydrogenative_recombination,recombination,0.8
edge_0288,EVA,node_0064,node_0177,single_dehydrogenative_recombination,recombination,0.8
edge_0289,EVA,node_0008,node_0178,single_dehydrogenative_recombination,recombination,0.8
edge_0290,EVA,node_0024,node_0178,single_dehydrogenative_recombination,recombination,0.8
edge_0291,EVA,node_0008,node_0179,single_dehydrogenative_recombination,recombination,0.8
edge_0292,EVA,node_0026,node_0179,single_dehydrogenative_recombination,recombination,0.8
edge_0293,EVA,node_0008,node_0180,single_dehydrogenative_recombination,recombination,0.8
edge_0294,EVA,node_0028,node_0180,single_dehydrogenative_recombination,recombination,0.8
edge_0295,EVA,node_0008,node_0181,single_dehydrogenative_recombination,recombination,0.8
edge_0296,EVA,node_0030,node_0181,single_dehydrogenative_recombination,recombination,0.8
edge_0297,EVA,node_0008,node_0182,single_dehydrogenative_recombination,recombination,0.8
edge_0298,EVA,node_0032,node_0182,single_dehydrogenative_recombination,recombination,0.8
edge_0299,EVA,node_0008,node_0183,single_dehydrogenative_recombination,recombination,0.8
edge_0300,EVA,node_0034,node_0183,single_dehydrogenative_recombination,recombination,0.8
edge_0301,EVA,node_0008,node_0184,single_dehydrogenative_recombination,recombination,0.8
edge_0302,EVA,node_0038,node_0184,single_dehydrogenative_recombination,recombination,0.8
edge_0303,EVA,node_0008,node_0185,single_dehydrogenative_recombination,recombination,0.8
edge_0304,EVA,node_0040,node_0185,single_dehydrogenative_recombination,recombination,0.8
edge_0305,EVA,node_0008,node_0186,single_dehydrogenative_recombination,recombination,0.8
edge_0306,EVA,node_0042,node_0186,single_dehydrogenative_recombination,recombination,0.8
edge_0307,EVA,node_0008,node_0187,single_dehydrogenative_recombination,recombination,0.8
edge_0308,EVA,node_0044,node_0187,single_dehydrogenative_recombination,recombination,0.8
edge_0309,EVA,node_0008,node_0188,single_dehydrogenative_recombination,recombination,0.8
edge_0310,EVA,node_0046,node_0188,single_dehydrogenative_recombination,recombination,0.8
edge_0311,EVA,node_0008,node_0189,single_dehydrogenative_recombination,recombination,0.8
edge_0312,EVA,node_0048,node_0189,single_dehydrogenative_recombination,recombination,0.8
edge_0313,EVA,node_0008,node_0190,single_dehydrogenative_recombination,recombination,0.8
edge_0314,EVA,node_0050,node_0190,single_dehydrogenative_recombination,recombination,0.8
edge_0315,EVA,node_0008,node_0191,single_dehydrogenative_recombination,recombination,0.8
edge_0316,EVA,node_0052,node_0191,single_dehydrogenative_recombination,recombination,0.8
edge_0317,EVA,node_0008,node_0192,single_dehydrogenative_recombination,recombination,0.8
edge_0318,EVA,node_0054,node_0192,single_dehydrogenative_recombination,recombination,0.8
edge_0319,EVA,node_0008,node_0193,single_dehydrogenative_recombination,recombination,0.8
edge_0320,EVA,node_0056,node_0193,single_dehydrogenative_recombination,recombination,0.8
edge_0321,EVA,node_0008,node_0194,single_dehydrogenative_recombination,recombination,0.8
edge_0322,EVA,node_0059,node_0194,single_dehydrogenative_recombination,recombination,0.8
edge_0323,EVA,node_0008,node_0195,single_dehydrogenative_recombination,recombination,0.8
edge_0324,EVA,node_0062,node_0195,single_dehydrogenative_recombination,recombination,0.8
edge_0325,EVA,node_0008,node_0196,single_dehydrogenative_recombination,recombination,0.8
edge_0326,EVA,node_0064,node_0196,single_dehydrogenative_recombination,recombination,0.8
edge_0327,EVA,node_0009,node_0197,single_dehydrogenative_recombination,recombination,0.8
edge_0328,EVA,node_0024,node_0197,single_dehydrogenative_recombination,recombination,0.8
edge_0329,EVA,node_0009,node_0198,single_dehydrogenative_recombination,recombination,0.8
edge_0330,EVA,node_0026,node_0198,single_dehydrogenative_recombination,recombination,0.8
edge_0331,EVA,node_0009,node_0199,single_dehydrogenative_recombination,recombination,0.8
edge_0332,EVA,node_0028,node_0199,single_dehydrogenative_recombination,recombination,0.8
edge_0333,EVA,node_0009,node_0200,single_dehydrogenative_recombination,recombination,0.8
edge_0334,EVA,node_0030,node_0200,single_dehydrogenative_recombination,recombination,0.8
edge_0335,EVA,node_0009,node_0201,single_dehydrogenative_recombination,recombination,0.8
edge_0336,EVA,node_0032,node_0201,single_dehydrogenative_recombination,recombination,0.8
edge_0337,EVA,node_0009,node_0202,single_dehydrogenative_recombination,recombination,0.8
edge_0338,EVA,node_0034,node_0202,single_dehydrogenative_recombination,recombination,0.8
edge_0339,EVA,node_0009,node_0203,single_dehydrogenative_recombination,recombination,0.8
edge_0340,EVA,node_0036,node_0203,single_dehydrogenative_recombination,recombination,0.8
