compound_id,source_name,formula,ion_mode,charge,exact_mass,formula_score,best_path_score,path_count,mechanism_count,source_fragment_count,generation_types,best_node_id,representative_path,all_node_ids,diagnostic_tag,formula_score_original
PDMS,Polydimethylsiloxane,O,negative,-1,15.99491461957,0.6522,0.6419999999999999,4,2,2,fragment;fragment_h_shift,node_0458,"M | single-atom H,O from Si-O bond break | deprotonation",node_0458;node_0482;node_0580;node_0604,structural_candidate_only,0.832
PDMS,Polydimethylsiloxane,C3H10OSi2,positive,1,118.02701801117,0.6266,0.6060000000000001,8,1,8,fragment,node_0487,"M | fragment C,H,O,Si from C-Si+Si-O bond break(s) | electron_loss",node_0487;node_0503;node_0507;node_0523;node_0531;node_0535;node_0559;node_0563,structural_candidate_only,0.776
PDMS,Polydimethylsiloxane,C3H10OSi2,negative,-1,118.02701801117,0.6266,0.6060000000000001,8,1,8,fragment,node_0488,"M | fragment C,H,O,Si from C-Si+Si-O bond break(s) | electron_gain",node_0488;node_0504;node_0508;node_0524;node_0532;node_0536;node_0560;node_0564,structural_candidate_only,0.776
PDMS,Polydimethylsiloxane,C2H8O2Si2,positive,1,120.00628256628,0.6226,0.6060000000000001,6,1,6,fragment,node_0483,"M | fragment C,H,O,Si from C-Si+C-Si bond break(s) | electron_loss",node_0483;node_0495;node_0499;node_0515;node_0519;node_0555,structural_candidate_only,0.776
PDMS,Polydimethylsiloxane,C2H8O2Si2,negative,-1,120.00628256628,0.6226,0.6060000000000001,6,1,6,fragment,node_0484,"M | fragment C,H,O,Si from C-Si+C-Si bond break(s) | electron_gain",node_0484;node_0496;node_0500;node_0516;node_0520;node_0556,structural_candidate_only,0.776
PDMS,Polydimethylsiloxane,CH4OSi,negative,-1,60.00314128314,0.6226,0.6060000000000001,4,1,4,fragment,node_0492,"M | fragment C,H,O,Si from C-Si+other bond break(s) | electron_gain",node_0492;node_0512;node_0544;node_0548,structural_candidate_only,0.776
PDMS,Polydimethylsiloxane,C3H12O2Si2,negative,-1,136.0375826952,0.619,0.6000000000000001,4,1,4,fragment_h_shift,node_0570,"M | fragment C,H,O,Si from C-Si bond break(s) | h_shift_+1 | electron_gain",node_0570;node_0574;node_0594;node_0598,structural_candidate_only,0.77
PDMS,Polydimethylsiloxane,C4H11Si2,negative,-1,115.03992842383,0.6074,0.6439999999999999,2,2,1,fragment;fragment_h_shift,node_0542,"M | fragment C,H,Si from Si-O+Si-O bond break(s) | deprotonation",node_0542;node_0664,structural_candidate_only,0.744
PDMS,Polydimethylsiloxane,C4H13Si2,positive,1,117.05557848829,0.6074,0.6439999999999999,2,2,1,fragment;fragment_h_shift,node_0541,"M | fragment C,H,Si from Si-O+Si-O bond break(s) | protonation",node_0541;node_0665,structural_candidate_only,0.744
PDMS,Polydimethylsiloxane,C3H11OSi2,negative,-1,119.0348430434,0.5942,0.552,8,1,8,fragment_h_shift,node_0614,"M | fragment C,H,O,Si from C-Si+Si-O bond break(s) | h_shift_+1 | electron_gain",node_0614;node_0630;node_0634;node_0650;node_0658;node_0662;node_0686;node_0690,structural_candidate_only,0.722
PDMS,Polydimethylsiloxane,C2H7O2Si2,positive,1,118.99845753405,0.5902,0.552,6,1,6,fragment_h_shift,node_0607,"M | fragment C,H,O,Si from C-Si+C-Si bond break(s) | h_shift_-1 | electron_loss",node_0607;node_0619;node_0623;node_0639;node_0643;node_0679,structural_candidate_only,0.722
PDMS,Polydimethylsiloxane,C2H9O2Si2,negative,-1,121.01410759851,0.5902,0.552,6,1,6,fragment_h_shift,node_0610,"M | fragment C,H,O,Si from C-Si+C-Si bond break(s) | h_shift_+1 | electron_gain",node_0610;node_0622;node_0626;node_0642;node_0646;node_0682,structural_candidate_only,0.722
PDMS,Polydimethylsiloxane,C2H6Si,negative,-1,58.02387672803,0.5786,0.6060000000000001,2,1,2,fragment,node_0528,"M | fragment C,H,Si from Si-O+other bond break(s) | electron_gain",node_0528;node_0552,structural_candidate_only,0.6960000000000002
PDMS,Polydimethylsiloxane,C4H14OSi2,negative,-1,134.05831814009,0.575,0.6000000000000001,2,1,2,fragment_h_shift,node_0578,"M | fragment C,H,O,Si from Si-O bond break(s) | h_shift_+1 | electron_gain",node_0578;node_0602,structural_candidate_only,0.6900000000000002
PDMS,Polydimethylsiloxane,HO,positive,1,17.0027396518,0.5694,0.6040000000000001,2,1,2,fragment,node_0455,"M | single-atom H,O from Si-O bond break | electron_loss",node_0455;node_0479,structural_candidate_only,0.6940000000000002
PDMS,Polydimethylsiloxane,HO,negative,-1,17.0027396518,0.5694,0.6040000000000001,2,1,2,fragment,node_0456,"M | single-atom H,O from Si-O bond break | electron_gain",node_0456;node_0480,structural_candidate_only,0.6940000000000002
PDMS,Polydimethylsiloxane,C4H14O2Si2,positive,1,150.05323275966,0.5551,0.5660000000000001,17,2,17,parent;recombination,node_0709,node_0004 + node_0039 | single_dehydrogenative_recombination | protonation,node_0439;node_0709;node_0713;node_0725;node_0745;node_0865;node_0869;node_0881;node_0901;node_1207;node_1215;node_1219;node_1223;node_1263;node_1451;node_1591;node_1595,structural_candidate_only,0.786
PDMS,Polydimethylsiloxane,C2H7Si,negative,-1,59.03170176026,0.5462,0.552,2,1,2,fragment_h_shift,node_0654,"M | fragment C,H,Si from Si-O+other bond break(s) | h_shift_+1 | electron_gain",node_0654;node_0678,structural_candidate_only,0.6420000000000001
PDMS,Polydimethylsiloxane,C4H13O2Si2,negative,-1,149.04540772743002,0.5371,0.5359999999999999,17,2,17,parent;recombination,node_1210,node_0037 + node_0040 | h_transfer_recombination | deprotonation,node_0442;node_0708;node_0712;node_0724;node_0744;node_0864;node_0868;node_0880;node_0900;node_1210;node_1218;node_1222;node_1226;node_1266;node_1454;node_1594;node_1598,structural_candidate_only,0.756
PDMS,Polydimethylsiloxane,C4H15O2Si2,positive,1,151.06105779189,0.5371,0.5359999999999999,9,2,9,parent;recombination,node_1209,node_0037 + node_0040 | h_transfer_recombination | protonation,node_0441;node_1209;node_1217;node_1221;node_1225;node_1265;node_1453;node_1593;node_1597,structural_candidate_only,0.756
PDMS,Polydimethylsiloxane,H2O,negative,-1,18.01056468403,0.537,0.55,2,1,2,fragment_h_shift,node_0582,"M | single-atom H,O from Si-O bond break | h_shift_+1 | electron_gain",node_0582;node_0606,structural_candidate_only,0.6400000000000001
PDMS,Polydimethylsiloxane,O,positive,1,15.99491461957,0.537,0.55,2,1,2,fragment_h_shift,node_0579,"M | single-atom H,O from Si-O bond break | h_shift_-1 | electron_loss",node_0579;node_0603,structural_candidate_only,0.6400000000000001
PDMS,Polydimethylsiloxane,C2H8O2Si,positive,1,92.02935603163,0.5251,0.5660000000000001,16,1,16,recombination,node_0729,node_0005 + node_0041 | single_dehydrogenative_recombination | protonation,node_0729;node_0733;node_0833;node_0837;node_0841;node_0845;node_0885;node_0889;node_1231;node_1239;node_1435;node_1439;node_1543;node_1547;node_1555;node_1559,structural_candidate_only,0.736
PDMS,Polydimethylsiloxane,C3H12O3Si2,positive,1,152.03249731477,0.5251,0.5660000000000001,32,1,32,recombination,node_0693,node_0002 + node_0039 | single_dehydrogenative_recombination | protonation,node_0693;node_0697;node_0701;node_0705;node_0717;node_0721;node_0737;node_0741;node_0849;node_0853;node_0857;node_0861;node_0873;node_0877;node_0893;node_0897;node_1159;node_1167;node_1171;node_1175;node_1183;node_1191;node_1195;node_1199;node_1247;node_1255;node_1443;node_1447;node_1567;node_1571;node_1579;node_1583,structural_candidate_only,0.736
PDMS,Polydimethylsiloxane,C4H12Si2,negative,-1,116.04775345606,0.5246,0.6060000000000001,1,1,1,fragment,node_0540,"M | fragment C,H,Si from Si-O+Si-O bond break(s) | electron_gain",node_0540,structural_candidate_only,0.6060000000000001
PDMS,Polydimethylsiloxane,C4H14O2Si2,negative,-1,150.05323275966,0.5143,0.498,9,2,9,parent;recombination,node_1208,node_0037 + node_0040 | h_transfer_recombination | electron_gain,node_0440;node_1208;node_1216;node_1220;node_1224;node_1264;node_1452;node_1592;node_1596,structural_candidate_only,0.718
PDMS,Polydimethylsiloxane,C2H7O2Si,positive,1,91.0215309994,0.5071,0.5359999999999999,12,1,12,recombination,node_1229,node_0039 + node_0041 | dehydrogenative_coupling | protonation,node_0727;node_0731;node_0831;node_0835;node_0839;node_0843;node_0883;node_0887;node_1229;node_1237;node_1541;node_1553,structural_candidate_only,0.706
PDMS,Polydimethylsiloxane,C2H7O2Si,negative,-1,91.0215309994,0.5071,0.5359999999999999,16,1,16,recombination,node_1234,node_0039 + node_0042 | h_transfer_recombination | deprotonation,node_0728;node_0732;node_0832;node_0836;node_0840;node_0844;node_0884;node_0888;node_1234;node_1242;node_1438;node_1442;node_1546;node_1550;node_1558;node_1562,structural_candidate_only,0.706
PDMS,Polydimethylsiloxane,C2H9O2Si,positive,1,93.03718106386,0.5071,0.5359999999999999,8,1,8,recombination,node_1233,node_0039 + node_0042 | h_transfer_recombination | protonation,node_1233;node_1241;node_1437;node_1441;node_1545;node_1549;node_1557;node_1561,structural_candidate_only,0.706
PDMS,Polydimethylsiloxane,C3H11O3Si2,positive,1,151.02467228254,0.5071,0.5359999999999999,24,1,24,recombination,node_1157,node_0033 + node_0039 | dehydrogenative_coupling | protonation,node_0691;node_0695;node_0699;node_0703;node_0715;node_0719;node_0735;node_0739;node_0847;node_0851;node_0855;node_0859;node_0871;node_0875;node_0891;node_0895;node_1157;node_1165;node_1181;node_1189;node_1245;node_1253;node_1565;node_1577,structural_candidate_only,0.706
PDMS,Polydimethylsiloxane,C3H11O3Si2,negative,-1,151.02467228254,0.5071,0.5359999999999999,32,1,32,recombination,node_1162,node_0033 + node_0040 | h_transfer_recombination | deprotonation,node_0692;node_0696;node_0700;node_0704;node_0716;node_0720;node_0736;node_0740;node_0848;node_0852;node_0856;node_0860;node_0872;node_0876;node_0892;node_0896;node_1162;node_1170;node_1174;node_1178;node_1186;node_1194;node_1198;node_1202;node_1250;node_1258;node_1446;node_1450;node_1570;node_1574;node_1582;node_1586,structural_candidate_only,0.706
PDMS,Polydimethylsiloxane,C3H13O3Si2,positive,1,153.040322347,0.5071,0.5359999999999999,16,1,16,recombination,node_1161,node_0033 + node_0040 | h_transfer_recombination | protonation,node_1161;node_1169;node_1173;node_1177;node_1185;node_1193;node_1197;node_1201;node_1249;node_1257;node_1445;node_1449;node_1569;node_1573;node_1581;node_1585,structural_candidate_only,0.706
PDMS,Polydimethylsiloxane,C4H13O2Si2,positive,1,149.04540772743002,0.5071,0.5359999999999999,12,1,12,recombination,node_1205,node_0037 + node_0039 | dehydrogenative_coupling | protonation,node_0707;node_0711;node_0723;node_0743;node_0863;node_0867;node_0879;node_0899;node_1205;node_1213;node_1261;node_1589,structural_candidate_only,0.706
PDMS,Polydimethylsiloxane,C2H9O3Si2,positive,1,137.00902221808002,0.4963,0.518,48,1,48,recombination,node_0749,node_0005 + node_0053 | single_dehydrogenative_recombination | protonation,node_0749;node_0761;node_0765;node_0781;node_0785;node_0821;node_0905;node_0917;node_0921;node_0937;node_0941;node_0977;node_0989;node_0993;node_1013;node_1017;node_1021;node_1025;node_1053;node_1057;node_1061;node_1065;node_1133;node_1137;node_1271;node_1295;node_1303;node_1335;node_1343;node_1415;node_1455;node_1467;node_1471;node_1487;node_1491;node_1527;node_1603;node_1627;node_1635;node_1667;node_1675;node_1747;node_1767;node_1779;node_1783;node_1799;node_1803;node_1839,structural_candidate_only,0.688
PDMS,Polydimethylsiloxane,CH5O2Si,positive,1,77.00588093494,0.4963,0.518,32,1,32,recombination,node_0757,node_0005 + node_0057 | single_dehydrogenative_recombination | protonation,node_0757;node_0777;node_0809;node_0813;node_0913;node_0933;node_0965;node_0969;node_1005;node_1009;node_1045;node_1049;node_1109;node_1113;node_1117;node_1121;node_1287;node_1327;node_1391;node_1399;node_1463;node_1483;node_1515;node_1519;node_1619;node_1659;node_1723;node_1731;node_1775;node_1795;node_1827;node_1831,structural_candidate_only,0.688
PDMS,Polydimethylsiloxane,C4H11Si2,positive,1,115.03992842383,0.4922,0.552,1,1,1,fragment_h_shift,node_0663,"M | fragment C,H,Si from Si-O+Si-O bond break(s) | h_shift_-1 | electron_loss",node_0663,structural_candidate_only,0.552
PDMS,Polydimethylsiloxane,C4H13Si2,negative,-1,117.05557848829,0.4922,0.552,1,1,1,fragment_h_shift,node_0666,"M | fragment C,H,Si from Si-O+Si-O bond break(s) | h_shift_+1 | electron_gain",node_0666,structural_candidate_only,0.552
PDMS,Polydimethylsiloxane,C2H6O2Si,negative,-1,90.01370596717,0.4891,0.506,12,1,12,recombination,node_0730,node_0005 + node_0041 | single_dehydrogenative_recombination | deprotonation,node_0730;node_0734;node_0834;node_0838;node_0842;node_0846;node_0886;node_0890;node_1228;node_1236;node_1540;node_1552,structural_candidate_only,0.6759999999999999
PDMS,Polydimethylsiloxane,C3H10O3Si2,negative,-1,150.01684725031,0.4891,0.506,24,1,24,recombination,node_0694,node_0002 + node_0039 | single_dehydrogenative_recombination | deprotonation,node_0694;node_0698;node_0702;node_0706;node_0718;node_0722;node_0738;node_0742;node_0850;node_0854;node_0858;node_0862;node_0874;node_0878;node_0894;node_0898;node_1156;node_1164;node_1180;node_1188;node_1244;node_1252;node_1564;node_1576,structural_candidate_only,0.6759999999999999
PDMS,Polydimethylsiloxane,C4H12O2Si2,negative,-1,148.0375826952,0.4891,0.506,12,1,12,recombination,node_0710,node_0004 + node_0039 | single_dehydrogenative_recombination | deprotonation,node_0710;node_0714;node_0726;node_0746;node_0866;node_0870;node_0882;node_0902;node_1204;node_1212;node_1260;node_1588,structural_candidate_only,0.6759999999999999
PDMS,Polydimethylsiloxane,C2H8O2Si,negative,-1,92.02935603163,0.4843,0.498,8,1,8,recombination,node_1232,node_0039 + node_0042 | h_transfer_recombination | electron_gain,node_1232;node_1240;node_1436;node_1440;node_1544;node_1548;node_1556;node_1560,structural_candidate_only,0.6679999999999999
PDMS,Polydimethylsiloxane,C3H12O3Si2,negative,-1,152.03249731477,0.4843,0.498,16,1,16,recombination,node_1160,node_0033 + node_0040 | h_transfer_recombination | electron_gain,node_1160;node_1168;node_1172;node_1176;node_1184;node_1192;node_1196;node_1200;node_1248;node_1256;node_1444;node_1448;node_1568;node_1572;node_1580;node_1584,structural_candidate_only,0.6679999999999999
PDMS,Polydimethylsiloxane,C2H10O3Si2,positive,1,138.01684725031,0.4783,0.488,24,1,24,recombination,node_1273,node_0039 + node_0054 | h_transfer_recombination | protonation,node_1273;node_1297;node_1305;node_1337;node_1345;node_1417;node_1457;node_1469;node_1473;node_1489;node_1493;node_1529;node_1605;node_1629;node_1637;node_1669;node_1677;node_1749;node_1769;node_1781;node_1785;node_1801;node_1805;node_1841,structural_candidate_only,0.6579999999999999
PDMS,Polydimethylsiloxane,C2H8O3Si2,positive,1,136.00119718585,0.4783,0.488,36,1,36,recombination,node_1269,node_0039 + node_0053 | dehydrogenative_coupling | protonation,node_0747;node_0759;node_0763;node_0779;node_0783;node_0819;node_0903;node_0915;node_0919;node_0935;node_0939;node_0975;node_0987;node_0991;node_1011;node_1015;node_1019;node_1023;node_1051;node_1055;node_1059;node_1063;node_1131;node_1135;node_1269;node_1293;node_1301;node_1333;node_1341;node_1413;node_1601;node_1625;node_1633;node_1665;node_1673;node_1745,structural_candidate_only,0.6579999999999999
PDMS,Polydimethylsiloxane,C2H8O3Si2,negative,-1,136.00119718585,0.4783,0.488,48,1,48,recombination,node_1274,node_0039 + node_0054 | h_transfer_recombination | deprotonation,node_0748;node_0760;node_0764;node_0780;node_0784;node_0820;node_0904;node_0916;node_0920;node_0936;node_0940;node_0976;node_0988;node_0992;node_1012;node_1016;node_1020;node_1024;node_1052;node_1056;node_1060;node_1064;node_1132;node_1136;node_1274;node_1298;node_1306;node_1338;node_1346;node_1418;node_1458;node_1470;node_1474;node_1490;node_1494;node_1530;node_1606;node_1630;node_1638;node_1670;node_1678;node_1750;node_1770;node_1782;node_1786;node_1802;node_1806;node_1842,structural_candidate_only,0.6579999999999999
PDMS,Polydimethylsiloxane,CH4O2Si,positive,1,75.99805590271,0.4783,0.488,24,1,24,recombination,node_1285,node_0039 + node_0057 | dehydrogenative_coupling | protonation,node_0755;node_0775;node_0807;node_0811;node_0911;node_0931;node_0963;node_0967;node_1003;node_1007;node_1043;node_1047;node_1107;node_1111;node_1115;node_1119;node_1285;node_1325;node_1389;node_1397;node_1617;node_1657;node_1721;node_1729,structural_candidate_only,0.6579999999999999
PDMS,Polydimethylsiloxane,CH4O2Si,negative,-1,75.99805590271,0.4783,0.488,32,1,32,recombination,node_1290,node_0039 + node_0058 | h_transfer_recombination | deprotonation,node_0756;node_0776;node_0808;node_0812;node_0912;node_0932;node_0964;node_0968;node_1004;node_1008;node_1044;node_1048;node_1108;node_1112;node_1116;node_1120;node_1290;node_1330;node_1394;node_1402;node_1466;node_1486;node_1518;node_1522;node_1622;node_1662;node_1726;node_1734;node_1778;node_1798;node_1830;node_1834,structural_candidate_only,0.6579999999999999
PDMS,Polydimethylsiloxane,CH6O2Si,positive,1,78.01370596717,0.4783,0.488,16,1,16,recombination,node_1289,node_0039 + node_0058 | h_transfer_recombination | protonation,node_1289;node_1329;node_1393;node_1401;node_1465;node_1485;node_1517;node_1521;node_1621;node_1661;node_1725;node_1733;node_1777;node_1797;node_1829;node_1833,structural_candidate_only,0.6579999999999999
PDMS,Polydimethylsiloxane,C2H5O2Si,negative,-1,89.00588093494,0.4711,0.476,4,1,4,recombination,node_1230,node_0039 + node_0041 | dehydrogenative_coupling | deprotonation,node_1230;node_1238;node_1542;node_1554,structural_candidate_only,0.6459999999999999
PDMS,Polydimethylsiloxane,C3H9O3Si2,negative,-1,149.00902221808002,0.4711,0.476,8,1,8,recombination,node_1158,node_0033 + node_0039 | dehydrogenative_coupling | deprotonation,node_1158;node_1166;node_1182;node_1190;node_1246;node_1254;node_1566;node_1578,structural_candidate_only,0.6459999999999999
PDMS,Polydimethylsiloxane,C4H11O2Si2,negative,-1,147.02975766297,0.4711,0.476,4,1,4,recombination,node_1206,node_0037 + node_0039 | dehydrogenative_coupling | deprotonation,node_1206;node_1214;node_1262;node_1590,structural_candidate_only,0.6459999999999999
PDMS,Polydimethylsiloxane,C2H7O3Si2,negative,-1,134.99337215362002,0.4603,0.458,36,1,36,recombination,node_0750,node_0005 + node_0053 | single_dehydrogenative_recombination | deprotonation,node_0750;node_0762;node_0766;node_0782;node_0786;node_0822;node_0906;node_0918;node_0922;node_0938;node_0942;node_0978;node_0990;node_0994;node_1014;node_1018;node_1022;node_1026;node_1054;node_1058;node_1062;node_1066;node_1134;node_1138;node_1268;node_1292;node_1300;node_1332;node_1340;node_1412;node_1600;node_1624;node_1632;node_1664;node_1672;node_1744,structural_candidate_only,0.6280000000000001
PDMS,Polydimethylsiloxane,C3H9O2Si2,negative,-1,133.01410759851,0.4603,0.458,48,1,48,recombination,node_0754,node_0005 + node_0055 | single_dehydrogenative_recombination | deprotonation,node_0754;node_0770;node_0774;node_0790;node_0798;node_0802;node_0826;node_0830;node_0910;node_0926;node_0930;node_0946;node_0954;node_0958;node_0982;node_0986;node_0998;node_1002;node_1030;node_1034;node_1038;node_1042;node_1070;node_1074;node_1086;node_1090;node_1094;node_1098;node_1142;node_1146;node_1150;node_1154;node_1276;node_1308;node_1316;node_1348;node_1364;node_1372;node_1420;node_1428;node_1608;node_1640;node_1648;node_1680;node_1696;node_1704;node_1752;node_1760,structural_candidate_only,0.6280000000000001
PDMS,Polydimethylsiloxane,C4H11OSi2,negative,-1,131.0348430434,0.4603,0.458,6,1,6,recombination,node_0806,node_0005 + node_0081 | single_dehydrogenative_recombination | deprotonation,node_0806;node_0962;node_1102;node_1106;node_1380;node_1712,structural_candidate_only,0.6280000000000001
PDMS,Polydimethylsiloxane,CH3O2Si,negative,-1,74.99023087048,0.4603,0.458,24,1,24,recombination,node_0758,node_0005 + node_0057 | single_dehydrogenative_recombination | deprotonation,node_0758;node_0778;node_0810;node_0814;node_0914;node_0934;node_0966;node_0970;node_1006;node_1010;node_1046;node_1050;node_1110;node_1114;node_1118;node_1122;node_1284;node_1324;node_1388;node_1396;node_1616;node_1656;node_1720;node_1728,structural_candidate_only,0.6280000000000001
PDMS,Polydimethylsiloxane,C2H9O3Si2,negative,-1,137.00902221808002,0.4555,0.45,24,1,24,recombination,node_1272,node_0039 + node_0054 | h_transfer_recombination | electron_gain,node_1272;node_1296;node_1304;node_1336;node_1344;node_1416;node_1456;node_1468;node_1472;node_1488;node_1492;node_1528;node_1604;node_1628;node_1636;node_1668;node_1676;node_1748;node_1768;node_1780;node_1784;node_1800;node_1804;node_1840,structural_candidate_only,0.6200000000000001
PDMS,Polydimethylsiloxane,CH5O2Si,negative,-1,77.00588093494,0.4555,0.45,16,1,16,recombination,node_1288,node_0039 + node_0058 | h_transfer_recombination | electron_gain,node_1288;node_1328;node_1392;node_1400;node_1464;node_1484;node_1516;node_1520;node_1620;node_1660;node_1724;node_1732;node_1776;node_1796;node_1828;node_1832,structural_candidate_only,0.6200000000000001
PDMS,Polydimethylsiloxane,C2H6O2Si,positive,1,90.01370596717,0.4483,0.438,4,1,4,recombination,node_1227,node_0039 + node_0041 | dehydrogenative_coupling | electron_loss,node_1227;node_1235;node_1539;node_1551,structural_candidate_only,0.6080000000000001
PDMS,Polydimethylsiloxane,C3H10O3Si2,positive,1,150.01684725031,0.4483,0.438,8,1,8,recombination,node_1155,node_0033 + node_0039 | dehydrogenative_coupling | electron_loss,node_1155;node_1163;node_1179;node_1187;node_1243;node_1251;node_1563;node_1575,structural_candidate_only,0.6080000000000001
PDMS,Polydimethylsiloxane,C4H12O2Si2,positive,1,148.0375826952,0.4483,0.438,4,1,4,recombination,node_1203,node_0037 + node_0039 | dehydrogenative_coupling | electron_loss,node_1203;node_1211;node_1259;node_1587,structural_candidate_only,0.6080000000000001
PDMS,Polydimethylsiloxane,C2H4OSi,negative,-1,72.00314128314,0.4423,0.428,4,1,4,recombination,node_1358,node_0039 + node_0075 | dehydrogenative_coupling | deprotonation,node_1358;node_1406;node_1690;node_1738,structural_candidate_only,0.5980000000000001
PDMS,Polydimethylsiloxane,C2H6O3Si2,negative,-1,133.98554712139,0.4423,0.428,12,1,12,recombination,node_1270,node_0039 + node_0053 | dehydrogenative_coupling | deprotonation,node_1270;node_1294;node_1302;node_1334;node_1342;node_1414;node_1602;node_1626;node_1634;node_1666;node_1674;node_1746,structural_candidate_only,0.5980000000000001
PDMS,Polydimethylsiloxane,C3H8O2Si2,negative,-1,132.00628256628,0.4423,0.428,16,1,16,recombination,node_1278,node_0039 + node_0055 | dehydrogenative_coupling | deprotonation,node_1278;node_1310;node_1318;node_1350;node_1366;node_1374;node_1422;node_1430;node_1610;node_1642;node_1650;node_1682;node_1698;node_1706;node_1754;node_1762,structural_candidate_only,0.5980000000000001
PDMS,Polydimethylsiloxane,CH2O2Si,negative,-1,73.98240583825,0.4423,0.428,8,1,8,recombination,node_1286,node_0039 + node_0057 | dehydrogenative_coupling | deprotonation,node_1286;node_1326;node_1390;node_1398;node_1618;node_1658;node_1722;node_1730,structural_candidate_only,0.5980000000000001
PDMS,Polydimethylsiloxane,C2H7O3Si2,positive,1,134.99337215362002,0.4195,0.39,12,1,12,recombination,node_1267,node_0039 + node_0053 | dehydrogenative_coupling | electron_loss,node_1267;node_1291;node_1299;node_1331;node_1339;node_1411;node_1599;node_1623;node_1631;node_1663;node_1671;node_1743,structural_candidate_only,0.56
PDMS,Polydimethylsiloxane,C3H9O2Si2,positive,1,133.01410759851,0.4195,0.39,16,1,16,recombination,node_1275,node_0039 + node_0055 | dehydrogenative_coupling | electron_loss,node_1275;node_1307;node_1315;node_1347;node_1363;node_1371;node_1419;node_1427;node_1607;node_1639;node_1647;node_1679;node_1695;node_1703;node_1751;node_1759,structural_candidate_only,0.56
PDMS,Polydimethylsiloxane,CH3O2Si,positive,1,74.99023087048,0.4195,0.39,8,1,8,recombination,node_1283,node_0039 + node_0057 | dehydrogenative_coupling | electron_loss,node_1283;node_1323;node_1387;node_1395;node_1615;node_1655;node_1719;node_1727,structural_candidate_only,0.56
PDMS,Polydimethylsiloxane,C4H10OSi2,negative,-1,130.02701801117,0.3943,0.428,2,1,2,recombination,node_1382,node_0039 + node_0081 | dehydrogenative_coupling | deprotonation,node_1382;node_1714,structural_candidate_only,0.518
