node_id,compound_id,source_name,formula,counts,exact_mass,ion_mode,charge,generation_type,operation,path,source_nodes,fragment_atom_indices,reaction_site_elements,broken_bonds,h_shift,recombination_loss,rule_pack,trigger_feature,evidence,structure_score,ionization_score,path_score,formula_score,path_count,mechanism_count,source_fragment_count
node_0036,POMC,Polyoxymethylene Copolymer,C2H5O,"{""C"": 2, ""H"": 5, ""O"": 1}",45.03403978072,positive,1,feature_rule,o_small_C2H5O,M | oxygenated | oxygenated_small_fragments | o_small_C2H5O,node_0001,,,0,0,,oxygenated_small_fragments,oxygenated,O-gated small fragments; parent O=1,0.42,0.8,0.6220000000000001,0.8800000000000001,2,1,2
node_0037,POMC,Polyoxymethylene Copolymer,CHO,"{""C"": 1, ""H"": 1, ""O"": 1}",29.0027396518,negative,-1,feature_rule,o_small_CHO,M | oxygenated | oxygenated_small_fragments | o_small_CHO,node_0001,,,0,0,,oxygenated_small_fragments,oxygenated,O-gated small fragments; parent O=1,0.42,0.8,0.6220000000000001,0.6220000000000001,1,1,1
node_0038,POMC,Polyoxymethylene Copolymer,C2HO,"{""C"": 2, ""H"": 1, ""O"": 1}",41.0027396518,negative,-1,feature_rule,o_small_C2HO,M | oxygenated | oxygenated_small_fragments | o_small_C2HO,node_0001,,,0,0,,oxygenated_small_fragments,oxygenated,O-gated small fragments; parent O=1,0.42,0.8,0.6220000000000001,0.6220000000000001,1,1,1
node_0039,POMC,Polyoxymethylene Copolymer,C2H3O,"{""C"": 2, ""H"": 3, ""O"": 1}",43.01838971626,negative,-1,feature_rule,o_small_C2H3O,M | oxygenated | oxygenated_small_fragments | o_small_C2H3O,node_0001,,,0,0,,oxygenated_small_fragments,oxygenated,O-gated small fragments; parent O=1,0.42,0.8,0.6220000000000001,0.6220000000000001,1,1,1
node_0040,POMC,Polyoxymethylene Copolymer,C2H6O,"{""C"": 2, ""H"": 6, ""O"": 1}",46.04186481295,positive,1,parent,electron_loss,M | electron_loss,node_0001,,,0,0,,,,,0.45,0.37000000000000005,0.468,0.468,1,1,1
node_0041,POMC,Polyoxymethylene Copolymer,C2H6O,"{""C"": 2, ""H"": 6, ""O"": 1}",46.04186481295,negative,-1,parent,electron_gain,M | electron_gain,node_0001,,,0,0,,,,,0.45,0.37000000000000005,0.468,0.468,1,1,1
node_0042,POMC,Polyoxymethylene Copolymer,C2H7O,"{""C"": 2, ""H"": 7, ""O"": 1}",47.04968984518,positive,1,parent,protonation,M | protonation,node_0001,,,0,1,,,,,0.45,0.54,0.5060000000000001,0.5060000000000001,1,1,1
node_0043,POMC,Polyoxymethylene Copolymer,C2H5O,"{""C"": 2, ""H"": 5, ""O"": 1}",45.03403978072,negative,-1,parent,deprotonation,M | deprotonation,node_0001,,,0,-1,,,,,0.45,0.54,0.5060000000000001,0.5060000000000001,1,1,1
node_0044,POMC,Polyoxymethylene Copolymer,CH3O,"{""C"": 1, ""H"": 3, ""O"": 1}",31.01838971626,positive,1,fragment,electron_loss,"M | fragment C,H,O from C-O bond break(s) | electron_loss",node_0002,1;2;6;7;8,O,1,0,,,,,0.64,0.55,0.6540000000000001,1.0,4,2,4
node_0045,POMC,Polyoxymethylene Copolymer,CH3O,"{""C"": 1, ""H"": 3, ""O"": 1}",31.01838971626,negative,-1,fragment,electron_gain,"M | fragment C,H,O from C-O bond break(s) | electron_gain",node_0002,1;2;6;7;8,O,1,0,,,,,0.64,0.55,0.6540000000000001,0.7440000000000002,2,1,2
node_0046,POMC,Polyoxymethylene Copolymer,CH4O,"{""C"": 1, ""H"": 4, ""O"": 1}",32.02621474849,positive,1,fragment,protonation,"M | fragment C,H,O from C-O bond break(s) | protonation",node_0002,1;2;6;7;8,O,1,1,,,,,0.64,0.72,0.692,0.882,4,2,2
node_0047,POMC,Polyoxymethylene Copolymer,CH2O,"{""C"": 1, ""H"": 2, ""O"": 1}",30.01056468403,negative,-1,fragment,deprotonation,"M | fragment C,H,O from C-O bond break(s) | deprotonation",node_0002,1;2;6;7;8,O,1,-1,,,,,0.64,0.72,0.692,0.882,4,2,2
node_0048,POMC,Polyoxymethylene Copolymer,CH3O,"{""C"": 1, ""H"": 3, ""O"": 1}",31.01838971626,positive,1,fragment,electron_loss,"M | fragment C,H,O from C-O bond break(s) | electron_loss",node_0003,0;1;3;4;5,O,1,0,,,,,0.64,0.55,0.6540000000000001,1.0,4,2,4
node_0049,POMC,Polyoxymethylene Copolymer,CH3O,"{""C"": 1, ""H"": 3, ""O"": 1}",31.01838971626,negative,-1,fragment,electron_gain,"M | fragment C,H,O from C-O bond break(s) | electron_gain",node_0003,0;1;3;4;5,O,1,0,,,,,0.64,0.55,0.6540000000000001,0.7440000000000002,2,1,2
node_0050,POMC,Polyoxymethylene Copolymer,CH4O,"{""C"": 1, ""H"": 4, ""O"": 1}",32.02621474849,positive,1,fragment,protonation,"M | fragment C,H,O from C-O bond break(s) | protonation",node_0003,0;1;3;4;5,O,1,1,,,,,0.64,0.72,0.692,0.882,4,2,2
node_0051,POMC,Polyoxymethylene Copolymer,CH2O,"{""C"": 1, ""H"": 2, ""O"": 1}",30.01056468403,negative,-1,fragment,deprotonation,"M | fragment C,H,O from C-O bond break(s) | deprotonation",node_0003,0;1;3;4;5,O,1,-1,,,,,0.64,0.72,0.692,0.882,4,2,2
node_0052,POMC,Polyoxymethylene Copolymer,CH2O,"{""C"": 1, ""H"": 2, ""O"": 1}",30.01056468403,positive,1,fragment_h_shift,electron_loss,"M | fragment C,H,O from C-O bond break(s) | h_shift_-1 | electron_loss",node_0004,1;2;6;7;8,O,1,-1,,,,,0.6000000000000001,0.55,0.6000000000000001,0.6900000000000002,2,1,2
node_0053,POMC,Polyoxymethylene Copolymer,CH2O,"{""C"": 1, ""H"": 2, ""O"": 1}",30.01056468403,negative,-1,fragment_h_shift,electron_gain,"M | fragment C,H,O from C-O bond break(s) | h_shift_-1 | electron_gain",node_0004,1;2;6;7;8,O,1,-1,,,,,0.6000000000000001,0.55,0.6000000000000001,0.882,4,2,2
node_0054,POMC,Polyoxymethylene Copolymer,CH4O,"{""C"": 1, ""H"": 4, ""O"": 1}",32.02621474849,positive,1,fragment_h_shift,electron_loss,"M | fragment C,H,O from C-O bond break(s) | h_shift_+1 | electron_loss",node_0005,1;2;6;7;8,O,1,1,,,,,0.6000000000000001,0.55,0.6000000000000001,0.882,4,2,2
node_0055,POMC,Polyoxymethylene Copolymer,CH4O,"{""C"": 1, ""H"": 4, ""O"": 1}",32.02621474849,negative,-1,fragment_h_shift,electron_gain,"M | fragment C,H,O from C-O bond break(s) | h_shift_+1 | electron_gain",node_0005,1;2;6;7;8,O,1,1,,,,,0.6000000000000001,0.55,0.6000000000000001,0.6900000000000002,2,1,2
node_0056,POMC,Polyoxymethylene Copolymer,CH2O,"{""C"": 1, ""H"": 2, ""O"": 1}",30.01056468403,positive,1,fragment_h_shift,electron_loss,"M | fragment C,H,O from C-O bond break(s) | h_shift_-1 | electron_loss",node_0006,0;1;3;4;5,O,1,-1,,,,,0.6000000000000001,0.55,0.6000000000000001,0.6900000000000002,2,1,2
node_0057,POMC,Polyoxymethylene Copolymer,CH2O,"{""C"": 1, ""H"": 2, ""O"": 1}",30.01056468403,negative,-1,fragment_h_shift,electron_gain,"M | fragment C,H,O from C-O bond break(s) | h_shift_-1 | electron_gain",node_0006,0;1;3;4;5,O,1,-1,,,,,0.6000000000000001,0.55,0.6000000000000001,0.882,4,2,2
node_0058,POMC,Polyoxymethylene Copolymer,CH4O,"{""C"": 1, ""H"": 4, ""O"": 1}",32.02621474849,positive,1,fragment_h_shift,electron_loss,"M | fragment C,H,O from C-O bond break(s) | h_shift_+1 | electron_loss",node_0007,0;1;3;4;5,O,1,1,,,,,0.6000000000000001,0.55,0.6000000000000001,0.882,4,2,2
node_0059,POMC,Polyoxymethylene Copolymer,CH4O,"{""C"": 1, ""H"": 4, ""O"": 1}",32.02621474849,negative,-1,fragment_h_shift,electron_gain,"M | fragment C,H,O from C-O bond break(s) | h_shift_+1 | electron_gain",node_0007,0;1;3;4;5,O,1,1,,,,,0.6000000000000001,0.55,0.6000000000000001,0.6900000000000002,2,1,2
