edge_id,compound_id,source_node,target_node,operation,operation_type,weight
edge_4329,Nomex,node_0382,node_2952,electron_loss,ionization,1.0
edge_4330,Nomex,node_0382,node_2953,electron_gain,ionization,1.0
edge_4331,Nomex,node_0382,node_2954,protonation,ionization,1.0
edge_4332,Nomex,node_0382,node_2955,deprotonation,ionization,1.0
edge_4333,Nomex,node_0383,node_2956,electron_loss,ionization,1.0
edge_4334,Nomex,node_0383,node_2957,electron_gain,ionization,1.0
edge_4335,Nomex,node_0383,node_2958,protonation,ionization,1.0
edge_4336,Nomex,node_0383,node_2959,deprotonation,ionization,1.0
edge_4337,Nomex,node_0384,node_2960,electron_loss,ionization,1.0
edge_4338,Nomex,node_0384,node_2961,electron_gain,ionization,1.0
edge_4339,Nomex,node_0384,node_2962,protonation,ionization,1.0
edge_4340,Nomex,node_0384,node_2963,deprotonation,ionization,1.0
edge_4341,Nomex,node_0385,node_2964,electron_loss,ionization,1.0
edge_4342,Nomex,node_0385,node_2965,electron_gain,ionization,1.0
edge_4343,Nomex,node_0385,node_2966,protonation,ionization,1.0
edge_4344,Nomex,node_0385,node_2967,deprotonation,ionization,1.0
edge_4345,Nomex,node_0386,node_2968,electron_loss,ionization,1.0
