compound_id,source_name,formula,ion_mode,charge,exact_mass,formula_score,best_path_score,path_count,mechanism_count,source_fragment_count,generation_types,best_node_id,representative_path,all_node_ids,diagnostic_tag,formula_score_original
PEI,Polyetherimide (Ultem),C15H12O,positive,1,208.08881500633,0.3307,0.292,8,1,8,recombination,node_20577,node_0101 + node_0109 | dehydrogenative_coupling | electron_loss,node_20577;node_20609;node_20729;node_20745;node_21093;node_21209;node_21329;node_21585,structural_candidate_only,0.462
PEI,Polyetherimide (Ultem),C15H12O2,positive,1,224.0837296259,0.3307,0.292,4,1,4,recombination,node_20737,node_0103 + node_0109 | dehydrogenative_coupling | electron_loss,node_20737;node_20769;node_21217;node_21593,structural_candidate_only,0.462
PEI,Polyetherimide (Ultem),C20H17O4,negative,-1,321.11268402619,0.3303,0.408,6,1,6,recombination,node_5236,node_0004 + node_0105 | single_dehydrogenative_recombination | deprotonation,node_5236;node_6188;node_9496;node_9520;node_12782;node_15278,structural_candidate_only,0.5780000000000001
PEI,Polyetherimide (Ultem),C20H9O4,negative,-1,313.05008376835,0.3303,0.408,12,1,12,recombination,node_5392,node_0005 + node_0101 | single_dehydrogenative_recombination | deprotonation,node_5392;node_5440;node_6344;node_6392;node_9172;node_9196;node_11124;node_11148;node_13226;node_13322;node_15650;node_15746,structural_candidate_only,0.5780000000000001
PEI,Polyetherimide (Ultem),C20H9O5,negative,-1,329.04499838792,0.3303,0.408,12,1,12,recombination,node_5396,node_0005 + node_0103 | single_dehydrogenative_recombination | deprotonation,node_5396;node_5444;node_6348;node_6396;node_9336;node_9360;node_11288;node_11312;node_13234;node_13330;node_15658;node_15754,structural_candidate_only,0.5780000000000001
PEI,Polyetherimide (Ultem),C23H15O3,negative,-1,339.10211934216,0.3303,0.408,6,1,6,recombination,node_6040,node_0009 + node_0113 | single_dehydrogenative_recombination | deprotonation,node_6040;node_6992;node_10172;node_10196;node_14910;node_17094,structural_candidate_only,0.5780000000000001
PEI,Polyetherimide (Ultem),C23H15O4,negative,-1,355.09703396173,0.3303,0.408,42,1,42,recombination,node_5228,node_0004 + node_0101 | single_dehydrogenative_recombination | deprotonation,node_5228;node_5276;node_5404;node_5412;node_5732;node_6044;node_6052;node_6180;node_6228;node_6356;node_6364;node_6684;node_6996;node_7004;node_9168;node_9192;node_9664;node_9688;node_9992;node_10016;node_10164;node_10188;node_10336;node_10360;node_10664;node_10688;node_11120;node_11144;node_12766;node_12862;node_13250;node_13266;node_14134;node_14918;node_14934;node_15262;node_15358;node_15674;node_15690;node_16430;node_17102;node_17118,structural_candidate_only,0.5780000000000001
PEI,Polyetherimide (Ultem),C23H15O5,negative,-1,371.0919485813,0.3303,0.408,42,1,42,recombination,node_5232,node_0004 + node_0103 | single_dehydrogenative_recombination | deprotonation,node_5232;node_5280;node_5408;node_5424;node_5736;node_5744;node_6056;node_6184;node_6232;node_6360;node_6376;node_6688;node_6696;node_7008;node_9332;node_9356;node_9828;node_9852;node_10328;node_10352;node_10484;node_10508;node_10656;node_10680;node_10820;node_10836;node_11284;node_11308;node_12774;node_12870;node_13258;node_13290;node_14142;node_14158;node_14942;node_15270;node_15366;node_15682;node_15714;node_16438;node_16454;node_17126,structural_candidate_only,0.5780000000000001
PEI,Polyetherimide (Ultem),C24H11O7,negative,-1,411.05047769152,0.3303,0.408,24,1,24,recombination,node_5968,node_0009 + node_0077 | single_dehydrogenative_recombination | deprotonation,node_5968;node_5980;node_5992;node_6004;node_6920;node_6932;node_6944;node_6956;node_7220;node_7244;node_7712;node_7736;node_8204;node_8228;node_8696;node_8720;node_14766;node_14790;node_14814;node_14838;node_16950;node_16974;node_16998;node_17022,structural_candidate_only,0.5780000000000001
PEI,Polyetherimide (Ultem),C24H11O8,negative,-1,427.04539231109,0.3303,0.408,24,1,24,recombination,node_5660,node_0007 + node_0077 | single_dehydrogenative_recombination | deprotonation,node_5660;node_5672;node_5684;node_5696;node_6612;node_6624;node_6636;node_6648;node_7212;node_7236;node_7704;node_7728;node_8196;node_8220;node_8688;node_8712;node_13990;node_14014;node_14038;node_14062;node_16286;node_16310;node_16334;node_16358,structural_candidate_only,0.5780000000000001
PEI,Polyetherimide (Ultem),C26H21O4,negative,-1,397.14398415511,0.3303,0.408,18,1,18,recombination,node_5240,node_0004 + node_0107 | single_dehydrogenative_recombination | deprotonation,node_5240;node_5248;node_5564;node_6192;node_6200;node_6516;node_9504;node_9528;node_9660;node_9684;node_9988;node_10012;node_12790;node_12806;node_13690;node_15286;node_15302;node_16042,structural_candidate_only,0.5780000000000001
PEI,Polyetherimide (Ultem),C26H21O5,negative,-1,413.13889877468,0.3303,0.408,18,1,18,recombination,node_5244,node_0004 + node_0109 | single_dehydrogenative_recombination | deprotonation,node_5244;node_5260;node_5864;node_6196;node_6212;node_6816;node_9512;node_9536;node_9824;node_9848;node_10480;node_10504;node_12798;node_12830;node_14486;node_15294;node_15326;node_16734,structural_candidate_only,0.5780000000000001
PEI,Polyetherimide (Ultem),C29H19O4,negative,-1,431.12833409065,0.3303,0.408,18,1,18,recombination,node_5416,node_0005 + node_0113 | single_dehydrogenative_recombination | deprotonation,node_5416;node_5556;node_5604;node_6368;node_6508;node_6556;node_9176;node_9200;node_10156;node_10180;node_11128;node_11152;node_13274;node_13674;node_13770;node_15698;node_16026;node_16122,structural_candidate_only,0.5780000000000001
PEI,Polyetherimide (Ultem),C29H19O5,negative,-1,447.12324871022,0.3303,0.408,36,1,36,recombination,node_5420,node_0005 + node_0115 | single_dehydrogenative_recombination | deprotonation,node_5420;node_5428;node_5560;node_5608;node_5856;node_5900;node_6372;node_6380;node_6512;node_6560;node_6808;node_6852;node_9184;node_9208;node_9340;node_9364;node_10320;node_10344;node_10648;node_10672;node_11136;node_11160;node_11292;node_11316;node_13282;node_13298;node_13682;node_13778;node_14470;node_14558;node_15706;node_15722;node_16034;node_16130;node_16718;node_16806,structural_candidate_only,0.5780000000000001
