compound_id,source_name,formula,ion_mode,charge,exact_mass,formula_score,best_path_score,path_count,mechanism_count,source_fragment_count,generation_types,best_node_id,representative_path,all_node_ids,diagnostic_tag,formula_score_original
PEEK,Polyether Ether Ketone,C26H15O6,negative,-1,423.08686320087,0.2391,0.426,1,1,1,recombination,node_4746,node_0034 + node_0040 | dehydrogenative_coupling | deprotonation,node_4746,structural_candidate_only,0.426
PEEK,Polyether Ether Ketone,C20H9O4,negative,-1,313.05008376835,0.2355,0.33,2,1,2,recombination,node_6738,node_0063 + node_0065 | dehydrogenative_coupling | deprotonation,node_6738;node_6746,structural_candidate_only,0.42
PEEK,Polyether Ether Ketone,C26H13O4,negative,-1,389.08138389727,0.2355,0.33,2,1,2,recombination,node_6754,node_0063 + node_0069 | dehydrogenative_coupling | deprotonation,node_6754;node_6786,structural_candidate_only,0.42
PEEK,Polyether Ether Ketone,C32H17O4,negative,-1,465.11268402619,0.2355,0.33,2,1,2,recombination,node_6794,node_0065 + node_0069 | dehydrogenative_coupling | deprotonation,node_6794;node_6822,structural_candidate_only,0.42
PEEK,Polyether Ether Ketone,C38H23O5,positive,1,559.15454883914,0.2344,0.328169090232172,2,1,2,recombination,node_5271,node_0038 + node_0069 | dehydrogenative_coupling | electron_loss,node_5271;node_5799,structural_candidate_only,0.4181690902321719
PEEK,Polyether Ether Ketone,C38H23O6,negative,-1,575.14946345871,0.2301,0.410970107308258,1,1,1,recombination,node_5174,node_0038 + node_0044 | dehydrogenative_coupling | deprotonation,node_5174,structural_candidate_only,0.410970107308258
PEEK,Polyether Ether Ketone,C14H6O2,positive,1,206.03677943252,0.2287,0.292,1,1,1,recombination,node_6323,node_0053 + node_0057 | dehydrogenative_coupling | electron_loss,node_6323,structural_candidate_only,0.292
PEEK,Polyether Ether Ketone,C19H12O5,positive,1,320.06847348461,0.2163,0.388,1,1,1,recombination,node_4523,node_0032 + node_0040 | dehydrogenative_coupling | electron_loss,node_4523,structural_candidate_only,0.388
PEEK,Polyether Ether Ketone,C26H16O6,positive,1,424.0946882331,0.2163,0.388,1,1,1,recombination,node_4743,node_0034 + node_0040 | dehydrogenative_coupling | electron_loss,node_4743,structural_candidate_only,0.388
PEEK,Polyether Ether Ketone,C20H10O4,positive,1,314.05790880058,0.2127,0.292,2,1,2,recombination,node_6735,node_0063 + node_0065 | dehydrogenative_coupling | electron_loss,node_6735;node_6743,structural_candidate_only,0.382
PEEK,Polyether Ether Ketone,C26H14O4,positive,1,390.0892089295,0.2127,0.292,2,1,2,recombination,node_6751,node_0063 + node_0069 | dehydrogenative_coupling | electron_loss,node_6751;node_6783,structural_candidate_only,0.382
PEEK,Polyether Ether Ketone,C32H18O4,positive,1,466.12050905842,0.2127,0.292,2,1,2,recombination,node_6791,node_0065 + node_0069 | dehydrogenative_coupling | electron_loss,node_6791;node_6819,structural_candidate_only,0.382
PEEK,Polyether Ether Ketone,C24H14O3,negative,-1,350.09429430993,0.2103,0.378,1,1,1,recombination,node_4090,node_0028 + node_0050 | dehydrogenative_coupling | deprotonation,node_4090,structural_candidate_only,0.378
PEEK,Polyether Ether Ketone,C38H24O6,positive,1,576.15728849094,0.2072,0.372768542301812,1,1,1,recombination,node_5171,node_0038 + node_0044 | dehydrogenative_coupling | electron_loss,node_5171,structural_candidate_only,0.372768542301812
PEEK,Polyether Ether Ketone,C24H15O3,positive,1,351.10211934216,0.1875,0.34,1,1,1,recombination,node_4087,node_0028 + node_0050 | dehydrogenative_coupling | electron_loss,node_4087,structural_candidate_only,0.34
PEEK,Polyether Ether Ketone,C31H17O3,negative,-1,437.11776940662,0.1815,0.33,1,1,1,recombination,node_6222,node_0050 + node_0069 | dehydrogenative_coupling | deprotonation,node_6222,structural_candidate_only,0.33
PEEK,Polyether Ether Ketone,C32H17O3,negative,-1,449.11776940662,0.1815,0.33,1,1,1,recombination,node_6638,node_0059 + node_0069 | dehydrogenative_coupling | deprotonation,node_6638,structural_candidate_only,0.33
PEEK,Polyether Ether Ketone,C31H18O3,positive,1,438.12559443885,0.1587,0.292,1,1,1,recombination,node_6219,node_0050 + node_0069 | dehydrogenative_coupling | electron_loss,node_6219,structural_candidate_only,0.292
PEEK,Polyether Ether Ketone,C32H18O3,positive,1,450.12559443885,0.1587,0.292,1,1,1,recombination,node_6635,node_0059 + node_0069 | dehydrogenative_coupling | electron_loss,node_6635,structural_candidate_only,0.292
