formula,counts,exact_mass,ion_mode,charge,source_compound_id,source_name,generation_type,path,broken_bonds,h_shift,adduct,neutral_losses,fragment_atom_indices,score
C28H22KO12,"{'O': 12, 'C': 28, 'H': 22, 'K': 1}",589.0748326303,positive,1,PET,Polyethylene Terephthalate,adduct,break 2 bond(s) + 2×repeat | H shift +2 | K,2,2,K,,"[0, 1, 2, 6, 7, 8, 9, 10, 11, 12, 16, 17, 23, 24, 30, 31]",0.06999999999999998
C28H22NaO11,"{'O': 11, 'C': 28, 'H': 22, 'Na': 1}",557.10598080633,positive,1,PET,Polyethylene Terephthalate,adduct,break 2 bond(s) + 2×repeat | H shift +2 | Na | ; | break 2 bond(s) + 2×repeat | H shift +2 | Na,2,2,Na,,"[0, 1, 6, 7, 8, 9, 10, 11, 12, 16, 17, 23, 24, 30, 31]",0.06999999999999998
C28H22NaO12,"{'O': 12, 'C': 28, 'H': 22, 'Na': 1}",573.1008954259,positive,1,PET,Polyethylene Terephthalate,adduct,break 2 bond(s) + 2×repeat | H shift +2 | Na,2,2,Na,,"[0, 1, 2, 6, 7, 8, 9, 10, 11, 12, 16, 17, 23, 24, 30, 31]",0.06999999999999998
C28H23O12,"{'O': 12, 'C': 28, 'H': 23}",551.11895117613,negative,-1,PET,Polyethylene Terephthalate,adduct,break 2 bond(s) + 2×repeat | H shift +2 | OH | ; | break 2 bond(s) + 2×repeat | H shift +2 | OH,2,2,OH,,"[0, 1, 6, 7, 8, 9, 10, 11, 12, 16, 17, 23, 24, 30, 31]",0.06999999999999998
C28H23O13,"{'O': 13, 'C': 28, 'H': 23}",567.1138657957,negative,-1,PET,Polyethylene Terephthalate,adduct,break 2 bond(s) + 2×repeat | H shift +2 | OH,2,2,OH,,"[0, 1, 2, 6, 7, 8, 9, 10, 11, 12, 16, 17, 23, 24, 30, 31]",0.06999999999999998
C28H24ClO10,"{'O': 10, 'C': 28, 'H': 24, 'Cl': 1}",555.10579965122,negative,-1,PET,Polyethylene Terephthalate,adduct,break 2 bond(s) + 2×repeat | H shift +2 | Cl | ; | break 2 bond(s) + 2×repeat | H shift +2 | Cl,2,2,Cl,,"[0, 1, 2, 3, 6, 7, 8, 9, 16, 17, 18, 19, 23, 24, 30, 31]",0.06999999999999998
C28H24KO10,"{'O': 10, 'C': 28, 'H': 24, 'K': 1}",559.10065345562,positive,1,PET,Polyethylene Terephthalate,adduct,break 2 bond(s) + 2×repeat | H shift +2 | K | ; | break 2 bond(s) + 2×repeat | H shift +2 | K,2,2,K,,"[0, 1, 2, 3, 6, 7, 8, 9, 16, 17, 18, 19, 23, 24, 30, 31]",0.06999999999999998
C28H24NaO10,"{'O': 10, 'C': 28, 'H': 24, 'Na': 1}",543.12671625122,positive,1,PET,Polyethylene Terephthalate,adduct,break 2 bond(s) + 2×repeat | H shift +2 | Na | ; | break 2 bond(s) + 2×repeat | H shift +2 | Na,2,2,Na,,"[0, 1, 2, 3, 6, 7, 8, 9, 16, 17, 18, 19, 23, 24, 30, 31]",0.06999999999999998
C28H25O11,"{'O': 11, 'C': 28, 'H': 25}",537.13968662102,negative,-1,PET,Polyethylene Terephthalate,adduct,break 2 bond(s) + 2×repeat | H shift +2 | OH | ; | break 2 bond(s) + 2×repeat | H shift +2 | OH,2,2,OH,,"[0, 1, 2, 3, 6, 7, 8, 9, 16, 17, 18, 19, 23, 24, 30, 31]",0.06999999999999998
C29H20ClO11,"{'O': 11, 'C': 29, 'H': 20, 'Cl': 1}",579.06941414187,negative,-1,PET,Polyethylene Terephthalate,adduct,break 2 bond(s) + 2×repeat | H shift -2 | Cl | ; | break 2 bond(s) + 2×repeat | H shift -2 | Cl,2,-2,Cl,,"[0, 1, 6, 7, 8, 9, 10, 11, 12, 13, 16, 17, 23, 24, 25, 26, 30, 31]",0.06999999999999998
