formula,counts,exact_mass,ion_mode,charge,source_compound_id,source_name,generation_type,path,broken_bonds,h_shift,adduct,neutral_losses,fragment_atom_indices,score
C7H12O,"{'C': 7, 'H': 12, 'O': 1}",112.08881500633,negative,-1,COC,Cyclic Olefin Copolymer,adduct,M | H shift +1 | OH | ; | M | H shift +2 | O,0,1,OH,,,0.58
C7H9Cl,"{'C': 7, 'H': 9, 'Cl': 1}",128.03927797207,negative,-1,COC,Cyclic Olefin Copolymer,adduct,M | H shift -1 | Cl,0,-1,Cl,,,0.58
C7H9K,"{'C': 7, 'H': 9, 'K': 1}",132.03413177647,positive,1,COC,Cyclic Olefin Copolymer,adduct,M | H shift -1 | K,0,-1,K,,,0.58
C7H9Na,"{'C': 7, 'H': 9, 'Na': 1}",116.06019457207,positive,1,COC,Cyclic Olefin Copolymer,adduct,M | H shift -1 | Na,0,-1,Na,,,0.58
C7H9O,"{'C': 7, 'H': 9, 'O': 1}",109.06533990964,negative,-1,COC,Cyclic Olefin Copolymer,adduct,M | H shift -1 | O,0,-1,O,,,0.58
C13H17,"{'C': 13, 'H': 17}",173.13302554791,neutral,0,COC,Cyclic Olefin Copolymer,neutral_loss,M + 1×repeat | -CH3,0,0,,CH3,,0.5700000000000001
C14H17,"{'C': 14, 'H': 17}",185.13302554791,negative,-1,COC,Cyclic Olefin Copolymer,adduct,M + 1×repeat | H shift -2 | -H,0,-2,-H,,,0.5700000000000001
C14H18,"{'C': 14, 'H': 18}",186.14085058014,neutral,0,COC,Cyclic Olefin Copolymer,h_shift,M + 1×repeat | H shift -2,0,-2,,,,0.5700000000000001
C14H18,"{'C': 14, 'H': 18}",186.14085058014,neutral,0,COC,Cyclic Olefin Copolymer,neutral_loss,M + 1×repeat | -H2,0,0,,H2,,0.5700000000000001
C14H19,"{'C': 14, 'H': 19}",187.14867561237,positive,1,COC,Cyclic Olefin Copolymer,adduct,M + 1×repeat | H shift -2 | H,0,-2,H,,,0.5700000000000001
C14H21,"{'C': 14, 'H': 21}",189.16432567683,negative,-1,COC,Cyclic Olefin Copolymer,adduct,M + 1×repeat | H shift +2 | -H,0,2,-H,,,0.5700000000000001
C14H22,"{'C': 14, 'H': 22}",190.17215070906,neutral,0,COC,Cyclic Olefin Copolymer,h_shift,M + 1×repeat | H shift +2,0,2,,,,0.5700000000000001
C14H23,"{'C': 14, 'H': 23}",191.17997574129,positive,1,COC,Cyclic Olefin Copolymer,adduct,M + 1×repeat | H shift +2 | H,0,2,H,,,0.5700000000000001
C14H19,"{'C': 14, 'H': 19}",187.14867561237,negative,-1,COC,Cyclic Olefin Copolymer,dimer,2M | -H,0,0,-H,,,0.55
