formula,counts,exact_mass,ion_mode,charge,source_compound_id,source_name,generation_type,path,broken_bonds,h_shift,adduct,neutral_losses,fragment_atom_indices,score
C19F40,"{'C': 19, 'F': 40}",987.9361265092,neutral,0,PFA,Perfluoroalkoxy Alkane,oligomer,M + 3×repeat,0,0,,,,0.51
C19HF40,"{'C': 19, 'F': 40, 'H': 1}",988.94395154143,positive,1,PFA,Perfluoroalkoxy Alkane,adduct,M + 3×repeat | H,0,0,H,,,0.51
C3H2F7,"{'C': 3, 'F': 7, 'H': 2}",171.00447220357,neutral,0,PFA,Perfluoroalkoxy Alkane,h_shift,break 1 bond(s) | H shift +2 | ; | break 1 bond(s) | H shift +2 | ; | break 1 bond(s) | H shift +2 | ; | break 2 bond(s) | H shift +2,1,2,,,"[4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",0.5
C3H3F7,"{'C': 3, 'F': 7, 'H': 3}",172.0122972358,positive,1,PFA,Perfluoroalkoxy Alkane,adduct,break 1 bond(s) | H shift +2 | H | ; | break 1 bond(s) | H shift +2 | H | ; | break 1 bond(s) | H shift +2 | H,1,2,H,,"[4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",0.5
C3HF7,"{'C': 3, 'F': 7, 'H': 1}",169.99664717134,negative,-1,PFA,Perfluoroalkoxy Alkane,adduct,break 1 bond(s) | H shift +2 | -H | ; | break 1 bond(s) | H shift +2 | -H | ; | break 1 bond(s) | H shift +2 | -H,1,2,-H,,"[4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",0.5
C4H2F9,"{'C': 4, 'F': 9, 'H': 2}",221.00127852903,neutral,0,PFA,Perfluoroalkoxy Alkane,h_shift,break 1 bond(s) | H shift +2 | ; | break 1 bond(s) | H shift +2 | ; | break 1 bond(s) | H shift +2 | ; | break 1 bond(s) | H shift +2,1,2,,,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",0.5
C4H3F9,"{'C': 4, 'F': 9, 'H': 3}",222.00910356126,positive,1,PFA,Perfluoroalkoxy Alkane,adduct,break 1 bond(s) | H shift +2 | H | ; | break 1 bond(s) | H shift +2 | H | ; | break 1 bond(s) | H shift +2 | H,1,2,H,,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",0.5
C4HF9,"{'C': 4, 'F': 9, 'H': 1}",219.9934534968,negative,-1,PFA,Perfluoroalkoxy Alkane,adduct,break 1 bond(s) | H shift +2 | -H | ; | break 1 bond(s) | H shift +2 | -H | ; | break 1 bond(s) | H shift +2 | -H,1,2,-H,,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",0.5
CH2F3,"{'F': 3, 'C': 1, 'H': 2}",71.01085955265,neutral,0,PFA,Perfluoroalkoxy Alkane,h_shift,break 1 bond(s) | H shift +2 | ; | break 1 bond(s) | H shift +2 | ; | break 1 bond(s) | H shift +2 | ; | break 2 bond(s) | H shift +2,1,2,,,"[0, 1, 2, 3]",0.5
CH3F3,"{'F': 3, 'C': 1, 'H': 3}",72.01868458488,positive,1,PFA,Perfluoroalkoxy Alkane,adduct,break 1 bond(s) | H shift +2 | H | ; | break 1 bond(s) | H shift +2 | H | ; | break 1 bond(s) | H shift +2 | H,1,2,H,,"[0, 1, 2, 3]",0.5
CHF3,"{'F': 3, 'C': 1, 'H': 1}",70.00303452042,negative,-1,PFA,Perfluoroalkoxy Alkane,adduct,break 1 bond(s) | H shift +2 | -H | ; | break 1 bond(s) | H shift +2 | -H | ; | break 1 bond(s) | H shift +2 | -H,1,2,-H,,"[0, 1, 2, 3]",0.5
C9H2F20O,"{'C': 9, 'F': 20, 'H': 2, 'O': 1}",505.97862793863,negative,-1,PFA,Perfluoroalkoxy Alkane,adduct,M + 1×repeat | H shift +1 | OH | ; | M + 1×repeat | H shift +2 | O,0,1,OH,,,0.49999999999999994
C9HClF20,"{'C': 9, 'F': 20, 'H': 1, 'Cl': 1}",523.94474096883,negative,-1,PFA,Perfluoroalkoxy Alkane,adduct,M + 1×repeat | H shift +1 | Cl,0,1,Cl,,,0.49999999999999994
C9HF20K,"{'C': 9, 'F': 20, 'H': 1, 'K': 1}",527.9395947732299,positive,1,PFA,Perfluoroalkoxy Alkane,adduct,M + 1×repeat | H shift +1 | K,0,1,K,,,0.49999999999999994
C9HF20Na,"{'C': 9, 'F': 20, 'H': 1, 'Na': 1}",511.96565756883,positive,1,PFA,Perfluoroalkoxy Alkane,adduct,M + 1×repeat | H shift +1 | Na,0,1,Na,,,0.49999999999999994
