formula,counts,exact_mass,ion_mode,charge,source_compound_id,source_name,generation_type,path,broken_bonds,h_shift,adduct,neutral_losses,fragment_atom_indices,score
C13H25KO13,"{'O': 13, 'C': 13, 'H': 25, 'K': 1}",428.09322234655997,positive,1,POMC,Polyoxymethylene Copolymer,adduct,break 1 bond(s) + 12×repeat | H shift -2 | K | ; | break 1 bond(s) + 12×repeat | H shift -2 | K,1,-2,K,,"[1, 2, 6, 7, 8]",0.0
C13H25NaO13,"{'O': 13, 'C': 13, 'H': 25, 'Na': 1}",412.11928514216,positive,1,POMC,Polyoxymethylene Copolymer,adduct,break 1 bond(s) + 12×repeat | H shift -2 | Na | ; | break 1 bond(s) + 12×repeat | H shift -2 | Na,1,-2,Na,,"[1, 2, 6, 7, 8]",0.0
C13H25O11,"{'C': 13, 'H': 25, 'O': 11}",357.13968662102,neutral,0,POMC,Polyoxymethylene Copolymer,neutral_loss,M + 11×repeat | H shift -2 | -OH | ; | M + 11×repeat | H shift -1 | -H2O,0,-2,,OH,,0.0
C13H25O12,"{'C': 13, 'H': 25, 'O': 12}",373.13460124059003,negative,-1,POMC,Polyoxymethylene Copolymer,adduct,M + 11×repeat | H shift -2 | -H,0,-2,-H,,,0.0
C13H25O12,"{'C': 13, 'H': 25, 'O': 12}",373.13460124059003,neutral,0,POMC,Polyoxymethylene Copolymer,neutral_loss,M + 11×repeat | H shift -1 | -H2 | ; | break 1 bond(s) + 12×repeat | H shift -1 | -OH | ; | break 1 bond(s) + 12×repeat | -H2O,0,-1,,H2,,0.0
C13H25O13,"{'C': 13, 'H': 25, 'O': 13}",389.12951586016,neutral,0,POMC,Polyoxymethylene Copolymer,neutral_loss,M + 12×repeat | H shift -2 | -CH3 | ; | break 1 bond(s) + 12×repeat | -H2 | ; | break 1 bond(s) + 12×repeat | -H2,0,-2,,CH3,,0.0
C13H25O13,"{'O': 13, 'C': 13, 'H': 25}",389.12951586016,neutral,0,POMC,Polyoxymethylene Copolymer,h_shift,break 1 bond(s) + 12×repeat | H shift -2 | ; | break 1 bond(s) + 12×repeat | H shift -2,1,-2,,,"[1, 2, 6, 7, 8]",0.0
C13H25O13,"{'O': 13, 'C': 13, 'H': 25}",389.12951586016,negative,-1,POMC,Polyoxymethylene Copolymer,adduct,break 1 bond(s) + 12×repeat | H shift -1 | -H | ; | break 1 bond(s) + 12×repeat | H shift -1 | -H,1,-1,-H,,"[1, 2, 6, 7, 8]",0.0
C13H25O14,"{'O': 14, 'C': 13, 'H': 25}",405.12443047973,negative,-1,POMC,Polyoxymethylene Copolymer,adduct,break 1 bond(s) + 12×repeat | H shift -2 | O | ; | break 1 bond(s) + 12×repeat | H shift -2 | O,1,-2,O,,"[1, 2, 6, 7, 8]",0.0
C13H26ClO12,"{'C': 13, 'H': 26, 'O': 12, 'Cl': 1}",409.11127895482,negative,-1,POMC,Polyoxymethylene Copolymer,adduct,M + 11×repeat | H shift -2 | Cl,0,-2,Cl,,,0.0
