formula,counts,exact_mass,ion_mode,charge,source_compound_id,source_name,generation_type,path,broken_bonds,h_shift,adduct,neutral_losses,fragment_atom_indices,score
C31H16N3O7,"{'C': 31, 'H': 16, 'N': 3, 'O': 7}",542.09882486596,neutral,0,PI,Polyimide (Kapton),neutral_loss,M | H shift -1 | -H2,0,-1,,H2,,0.6
C31H17N2O7,"{'C': 31, 'H': 17, 'N': 2, 'O': 7}",529.10357589376,neutral,0,PI,Polyimide (Kapton),neutral_loss,M | H shift +1 | -NH3,0,1,,NH3,,0.6
C31H18N3O7,"{'C': 31, 'H': 18, 'N': 3, 'O': 7}",544.11447493042,neutral,0,PI,Polyimide (Kapton),neutral_loss,M | H shift +1 | -H2,0,1,,H2,,0.6
C31H19N3O6,"{'C': 31, 'H': 19, 'N': 3, 'O': 6}",529.12738534308,neutral,0,PI,Polyimide (Kapton),neutral_loss,M | H shift +1 | -OH | ; | M | H shift +2 | -H2O,0,1,,OH,,0.6
C9H3NO3,"{'O': 3, 'C': 9, 'N': 1, 'H': 3}",173.01129295983,negative,-1,PI,Polyimide (Kapton),adduct,break 1 bond(s) | -H | ; | break 2 bond(s) | -H | ; | break 2 bond(s) | -H | ; | break 2 bond(s) | -H,1,0,-H,,"[0, 1, 2, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 56, 57, 58, 59]",0.6
C9H4NO3,"{'O': 3, 'C': 9, 'N': 1, 'H': 4}",174.01911799206,neutral,0,PI,Polyimide (Kapton),fragment,break 1 bond(s) | ; | break 2 bond(s) | ; | break 2 bond(s) | ; | break 2 bond(s) | ; | break 2 bond(s),1,0,,,"[0, 1, 2, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 56, 57, 58, 59]",0.6
C9H5NO3,"{'O': 3, 'C': 9, 'N': 1, 'H': 5}",175.02694302429,positive,1,PI,Polyimide (Kapton),adduct,break 1 bond(s) | H | ; | break 2 bond(s) | H | ; | break 2 bond(s) | H | ; | break 2 bond(s) | H,1,0,H,,"[0, 1, 2, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 56, 57, 58, 59]",0.6
C31H18ClN3O7,"{'C': 31, 'H': 18, 'N': 3, 'O': 7, 'Cl': 1}",579.08332761242,negative,-1,PI,Polyimide (Kapton),adduct,M | H shift -1 | Cl,0,-1,Cl,,,0.58
C31H18KN3O7,"{'C': 31, 'H': 18, 'N': 3, 'O': 7, 'K': 1}",583.07818141682,positive,1,PI,Polyimide (Kapton),adduct,M | H shift -1 | K,0,-1,K,,,0.58
C31H18N3NaO7,"{'C': 31, 'H': 18, 'N': 3, 'O': 7, 'Na': 1}",567.10424421242,positive,1,PI,Polyimide (Kapton),adduct,M | H shift -1 | Na,0,-1,Na,,,0.58
C31H18N3O8,"{'C': 31, 'H': 18, 'N': 3, 'O': 8}",560.10938954999,negative,-1,PI,Polyimide (Kapton),adduct,M | H shift -1 | O,0,-1,O,,,0.58
C31H20ClN3O7,"{'C': 31, 'H': 20, 'N': 3, 'O': 7, 'Cl': 1}",581.09897767688,negative,-1,PI,Polyimide (Kapton),adduct,M | H shift +1 | Cl,0,1,Cl,,,0.58
C31H20KN3O7,"{'C': 31, 'H': 20, 'N': 3, 'O': 7, 'K': 1}",585.09383148128,positive,1,PI,Polyimide (Kapton),adduct,M | H shift +1 | K,0,1,K,,,0.58
C31H20N3NaO7,"{'C': 31, 'H': 20, 'N': 3, 'O': 7, 'Na': 1}",569.11989427688,positive,1,PI,Polyimide (Kapton),adduct,M | H shift +1 | Na,0,1,Na,,,0.58
C31H21N3O8,"{'C': 31, 'H': 21, 'N': 3, 'O': 8}",563.13286464668,negative,-1,PI,Polyimide (Kapton),adduct,M | H shift +1 | OH | ; | M | H shift +2 | O,0,1,OH,,,0.58
C30H14N3O7,"{'C': 30, 'H': 14, 'N': 3, 'O': 7}",528.0831748015,neutral,0,PI,Polyimide (Kapton),neutral_loss,M | H shift -2 | -CH3 | ; | break 1 bond(s) | -H2,0,-2,,CH3,,0.55
C30H17N3O5,"{'C': 30, 'H': 17, 'N': 3, 'O': 5}",499.11682065905,neutral,0,PI,Polyimide (Kapton),neutral_loss,M | H shift -2 | -CO2,0,-2,,CO2,,0.55
C30H17N3O6,"{'C': 30, 'H': 17, 'N': 3, 'O': 6}",515.11173527862,neutral,0,PI,Polyimide (Kapton),neutral_loss,M | H shift -2 | -CO | ; | break 1 bond(s) | H shift +2 | -OH,0,-2,,CO,,0.55
C30H18N3O7,"{'C': 30, 'H': 18, 'N': 3, 'O': 7}",532.11447493042,neutral,0,PI,Polyimide (Kapton),neutral_loss,M | H shift +2 | -CH3,0,2,,CH3,,0.55
C30H21N3O5,"{'C': 30, 'H': 21, 'N': 3, 'O': 5}",503.14812078797,neutral,0,PI,Polyimide (Kapton),neutral_loss,M | H shift +2 | -CO2,0,2,,CO2,,0.55
C30H21N3O6,"{'C': 30, 'H': 21, 'N': 3, 'O': 6}",519.14303540754,neutral,0,PI,Polyimide (Kapton),neutral_loss,M | H shift +2 | -CO,0,2,,CO,,0.55
C31H14N2O7,"{'C': 31, 'H': 14, 'N': 2, 'O': 7}",526.08010079707,neutral,0,PI,Polyimide (Kapton),neutral_loss,M | H shift -2 | -NH3,0,-2,,NH3,,0.55
C31H15N3O6,"{'C': 31, 'H': 15, 'N': 3, 'O': 6}",525.09608521416,neutral,0,PI,Polyimide (Kapton),neutral_loss,M | H shift -2 | -H2O,0,-2,,H2O,,0.55
C31H15N3O7,"{'C': 31, 'H': 15, 'N': 3, 'O': 7}",541.09099983373,neutral,0,PI,Polyimide (Kapton),neutral_loss,M | H shift -2 | -H2,0,-2,,H2,,0.55
C31H18N2O7,"{'C': 31, 'H': 18, 'N': 2, 'O': 7}",530.11140092599,neutral,0,PI,Polyimide (Kapton),neutral_loss,M | H shift +2 | -NH3,0,2,,NH3,,0.55
C31H19N3O7,"{'C': 31, 'H': 19, 'N': 3, 'O': 7}",545.12229996265,neutral,0,PI,Polyimide (Kapton),neutral_loss,M | H shift +2 | -H2,0,2,,H2,,0.55
C31H20N3O6,"{'C': 31, 'H': 20, 'N': 3, 'O': 6}",530.13521037531,neutral,0,PI,Polyimide (Kapton),neutral_loss,M | H shift +2 | -OH,0,2,,OH,,0.55
C62H37N6O14,"{'C': 62, 'H': 37, 'N': 6, 'O': 14}",1089.23677489307,negative,-1,PI,Polyimide (Kapton),dimer,2M | -H,0,0,-H,,,0.55
C62H39N6O14,"{'C': 62, 'H': 39, 'N': 6, 'O': 14}",1091.25242495753,positive,1,PI,Polyimide (Kapton),dimer,2M | H,0,0,H,,,0.55
C10H5N2O3,"{'N': 2, 'C': 10, 'O': 3, 'H': 5}",201.03001702872,negative,-1,PI,Polyimide (Kapton),adduct,break 1 bond(s) | H shift -1 | -H | ; | break 2 bond(s) | H shift -1 | -H | ; | break 2 bond(s) | H shift -1 | -H,1,-1,-H,,"[12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 45, 46, 47, 48, 49, 50, 51]",0.5499999999999999
C10H6N2O3,"{'N': 2, 'C': 10, 'O': 3, 'H': 6}",202.03784206095,neutral,0,PI,Polyimide (Kapton),h_shift,break 1 bond(s) | H shift -1 | ; | break 2 bond(s) | H shift -1 | ; | break 2 bond(s) | H shift -1 | ; | break 2 bond(s) | H shift -1,1,-1,,,"[12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 45, 46, 47, 48, 49, 50, 51]",0.5499999999999999
C10H7N2O3,"{'N': 2, 'C': 10, 'O': 3, 'H': 7}",203.04566709318001,positive,1,PI,Polyimide (Kapton),adduct,break 1 bond(s) | H shift -1 | H | ; | break 2 bond(s) | H shift -1 | H | ; | break 2 bond(s) | H shift -1 | H,1,-1,H,,"[12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 45, 46, 47, 48, 49, 50, 51]",0.5499999999999999
C10H7N2O3,"{'N': 2, 'C': 10, 'O': 3, 'H': 7}",203.04566709318001,negative,-1,PI,Polyimide (Kapton),adduct,break 1 bond(s) | H shift +1 | -H | ; | break 2 bond(s) | H shift +1 | -H | ; | break 2 bond(s) | H shift +1 | -H,1,1,-H,,"[12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 45, 46, 47, 48, 49, 50, 51]",0.5499999999999999
C10H8N2O3,"{'N': 2, 'C': 10, 'O': 3, 'H': 8}",204.05349212541,neutral,0,PI,Polyimide (Kapton),h_shift,break 1 bond(s) | H shift +1 | ; | break 2 bond(s) | H shift +1 | ; | break 2 bond(s) | H shift +1 | ; | break 2 bond(s) | H shift +1,1,1,,,"[12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 45, 46, 47, 48, 49, 50, 51]",0.5499999999999999
C10H9N2O3,"{'N': 2, 'C': 10, 'O': 3, 'H': 9}",205.06131715764,positive,1,PI,Polyimide (Kapton),adduct,break 1 bond(s) | H shift +1 | H | ; | break 2 bond(s) | H shift +1 | H | ; | break 2 bond(s) | H shift +1 | H,1,1,H,,"[12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 45, 46, 47, 48, 49, 50, 51]",0.5499999999999999
C15H10NO3,"{'O': 3, 'C': 15, 'N': 1, 'H': 10}",252.06606818544,positive,1,PI,Polyimide (Kapton),adduct,break 1 bond(s) | H shift +1 | H | ; | break 2 bond(s) | H shift +1 | H | ; | break 2 bond(s) | H shift +1 | H,1,1,H,,"[0, 1, 2, 3, 4, 5, 6, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 54, 55, 56, 57, 58, 59]",0.5499999999999999
