formula,counts,exact_mass,ion_mode,charge,source_compound_id,source_name,generation_type,path,broken_bonds,h_shift,adduct,neutral_losses,fragment_atom_indices,score
C2H8NaO,"{'C': 2, 'H': 8, 'O': 1, 'Na': 1}",71.04728415941,positive,1,POMH,Polyoxymethylene Homopolymer,adduct,M | H shift +2 | Na,0,2,Na,,,0.53
C2H9O2,"{'C': 2, 'H': 9, 'O': 2}",65.06025452921,negative,-1,POMH,Polyoxymethylene Homopolymer,adduct,M | H shift +2 | OH,0,2,OH,,,0.53
CH,"{'C': 1, 'H': 1}",13.00782503223,neutral,0,POMH,Polyoxymethylene Homopolymer,neutral_loss,break 1 bond(s) | -H2O | ; | break 1 bond(s) | H shift -1 | -OH | ; | break 1 bond(s) | -H2O,1,0,,H2O,"[1, 2, 6, 7, 8]",0.5
CH2,"{'C': 1, 'H': 2}",14.01565006446,neutral,0,POMH,Polyoxymethylene Homopolymer,neutral_loss,break 1 bond(s) | -OH | ; | break 1 bond(s) | H shift +1 | -H2O | ; | break 1 bond(s) | -OH,1,0,,OH,"[1, 2, 6, 7, 8]",0.5
CH2O,"{'O': 1, 'C': 1, 'H': 2}",30.01056468403,positive,1,POMH,Polyoxymethylene Homopolymer,adduct,break 1 bond(s) | H shift -2 | H | ; | break 1 bond(s) | H shift -2 | H,1,-2,H,,"[1, 2, 6, 7, 8]",0.5
CH4O,"{'O': 1, 'C': 1, 'H': 4}",32.02621474849,negative,-1,POMH,Polyoxymethylene Homopolymer,adduct,break 1 bond(s) | H shift +2 | -H | ; | break 1 bond(s) | H shift +2 | -H,1,2,-H,,"[1, 2, 6, 7, 8]",0.5
CH5O,"{'O': 1, 'C': 1, 'H': 5}",33.03403978072,neutral,0,POMH,Polyoxymethylene Homopolymer,h_shift,break 1 bond(s) | H shift +2 | ; | break 1 bond(s) | H shift +2,1,2,,,"[1, 2, 6, 7, 8]",0.5
CH6O,"{'O': 1, 'C': 1, 'H': 6}",34.04186481295,positive,1,POMH,Polyoxymethylene Homopolymer,adduct,break 1 bond(s) | H shift +2 | H | ; | break 1 bond(s) | H shift +2 | H,1,2,H,,"[1, 2, 6, 7, 8]",0.5
CHO,"{'O': 1, 'C': 1, 'H': 1}",29.0027396518,neutral,0,POMH,Polyoxymethylene Homopolymer,h_shift,break 1 bond(s) | H shift -2 | ; | break 1 bond(s) | H shift -2,1,-2,,,"[1, 2, 6, 7, 8]",0.5
CO,"{'O': 1, 'C': 1}",27.99491461957,negative,-1,POMH,Polyoxymethylene Homopolymer,adduct,break 1 bond(s) | H shift -2 | -H | ; | break 1 bond(s) | H shift -2 | -H,1,-2,-H,,"[1, 2, 6, 7, 8]",0.5
H3,{'H': 3},3.02347509669,neutral,0,POMH,Polyoxymethylene Homopolymer,neutral_loss,break 1 bond(s) | -CO | ; | break 1 bond(s) | -CO,1,0,,CO,"[1, 2, 6, 7, 8]",0.5
O,{'O': 1},15.99491461957,neutral,0,POMH,Polyoxymethylene Homopolymer,neutral_loss,break 1 bond(s) | -CH3 | ; | break 1 bond(s) | -CH3,1,0,,CH3,"[1, 2, 6, 7, 8]",0.5
CH3ClO,"{'O': 1, 'C': 1, 'H': 3, 'Cl': 1}",65.98724239826,negative,-1,POMH,Polyoxymethylene Homopolymer,adduct,break 1 bond(s) | Cl | ; | break 1 bond(s) | Cl,1,0,Cl,,"[1, 2, 6, 7, 8]",0.48
CH3KO,"{'O': 1, 'C': 1, 'H': 3, 'K': 1}",69.98209620266,positive,1,POMH,Polyoxymethylene Homopolymer,adduct,break 1 bond(s) | K | ; | break 1 bond(s) | K,1,0,K,,"[1, 2, 6, 7, 8]",0.48
CH3NaO,"{'O': 1, 'C': 1, 'H': 3, 'Na': 1}",54.00815899826,positive,1,POMH,Polyoxymethylene Homopolymer,adduct,break 1 bond(s) | Na | ; | break 1 bond(s) | Na,1,0,Na,,"[1, 2, 6, 7, 8]",0.48
