formula,counts,exact_mass,ion_mode,charge,source_compound_id,source_name,generation_type,path,broken_bonds,h_shift,adduct,neutral_losses,fragment_atom_indices,score
C3F7K,"{'C': 3, 'F': 7, 'K': 1}",207.95252862551,positive,1,FEP,Fluorinated Ethylene Propylene,adduct,break 1 bond(s) | K | ; | break 1 bond(s) | K | ; | break 1 bond(s) | K | ; | break 2 bond(s) | K,1,0,K,,"[4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",0.48
C3F7Na,"{'C': 3, 'F': 7, 'Na': 1}",191.97859142111,positive,1,FEP,Fluorinated Ethylene Propylene,adduct,break 1 bond(s) | Na | ; | break 1 bond(s) | Na | ; | break 1 bond(s) | Na | ; | break 2 bond(s) | Na,1,0,Na,,"[4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",0.48
C3F7O,"{'C': 3, 'F': 7, 'O': 1}",184.98373675868,negative,-1,FEP,Fluorinated Ethylene Propylene,adduct,break 1 bond(s) | O | ; | break 1 bond(s) | O | ; | break 1 bond(s) | O | ; | break 2 bond(s) | O,1,0,O,,"[4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",0.48
C3HF7O,"{'C': 3, 'F': 7, 'O': 1, 'H': 1}",185.99156179091,negative,-1,FEP,Fluorinated Ethylene Propylene,adduct,break 1 bond(s) | OH | ; | break 1 bond(s) | H shift +1 | O | ; | break 1 bond(s) | OH,1,0,OH,,"[4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",0.48
C4ClF9,"{'C': 4, 'F': 9, 'Cl': 1}",253.95448114657,negative,-1,FEP,Fluorinated Ethylene Propylene,adduct,break 1 bond(s) | Cl | ; | break 1 bond(s) | Cl | ; | break 1 bond(s) | Cl | ; | break 1 bond(s) | Cl,1,0,Cl,,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",0.48
C4F9K,"{'C': 4, 'F': 9, 'K': 1}",257.94933495097,positive,1,FEP,Fluorinated Ethylene Propylene,adduct,break 1 bond(s) | K | ; | break 1 bond(s) | K | ; | break 1 bond(s) | K | ; | break 1 bond(s) | K,1,0,K,,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",0.48
C4F9Na,"{'C': 4, 'F': 9, 'Na': 1}",241.97539774657,positive,1,FEP,Fluorinated Ethylene Propylene,adduct,break 1 bond(s) | Na | ; | break 1 bond(s) | Na | ; | break 1 bond(s) | Na | ; | break 1 bond(s) | Na,1,0,Na,,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",0.48
C4F9O,"{'C': 4, 'F': 9, 'O': 1}",234.98054308414,negative,-1,FEP,Fluorinated Ethylene Propylene,adduct,break 1 bond(s) | O | ; | break 1 bond(s) | O | ; | break 1 bond(s) | O | ; | break 1 bond(s) | O,1,0,O,,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",0.48
C4HF9O,"{'C': 4, 'F': 9, 'O': 1, 'H': 1}",235.98836811637,negative,-1,FEP,Fluorinated Ethylene Propylene,adduct,break 1 bond(s) | OH | ; | break 1 bond(s) | H shift +1 | O | ; | break 1 bond(s) | OH,1,0,OH,,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",0.48
CClF3,"{'F': 3, 'C': 1, 'Cl': 1}",103.96406217019,negative,-1,FEP,Fluorinated Ethylene Propylene,adduct,break 1 bond(s) | Cl | ; | break 1 bond(s) | Cl | ; | break 1 bond(s) | Cl | ; | break 2 bond(s) | Cl,1,0,Cl,,"[0, 1, 2, 3]",0.48
CF3K,"{'F': 3, 'C': 1, 'K': 1}",107.95891597459,positive,1,FEP,Fluorinated Ethylene Propylene,adduct,break 1 bond(s) | K | ; | break 1 bond(s) | K | ; | break 1 bond(s) | K | ; | break 2 bond(s) | K,1,0,K,,"[0, 1, 2, 3]",0.48
CF3Na,"{'F': 3, 'C': 1, 'Na': 1}",91.98497877019,positive,1,FEP,Fluorinated Ethylene Propylene,adduct,break 1 bond(s) | Na | ; | break 1 bond(s) | Na | ; | break 1 bond(s) | Na | ; | break 2 bond(s) | Na,1,0,Na,,"[0, 1, 2, 3]",0.48
CF3O,"{'F': 3, 'C': 1, 'O': 1}",84.99012410776,negative,-1,FEP,Fluorinated Ethylene Propylene,adduct,break 1 bond(s) | O | ; | break 1 bond(s) | O | ; | break 1 bond(s) | O | ; | break 2 bond(s) | O,1,0,O,,"[0, 1, 2, 3]",0.48
CHF3O,"{'F': 3, 'C': 1, 'O': 1, 'H': 1}",85.99794913999,negative,-1,FEP,Fluorinated Ethylene Propylene,adduct,break 1 bond(s) | OH | ; | break 1 bond(s) | H shift +1 | O | ; | break 1 bond(s) | OH,1,0,OH,,"[0, 1, 2, 3]",0.48
C2F4,"{'C': 2, 'F': 4}",99.99361265092,neutral,0,FEP,Fluorinated Ethylene Propylene,fragment,break 2 bond(s) | ; | break 2 bond(s) | ; | break 2 bond(s),2,0,,,"[4, 5, 10, 11, 12, 13]",0.45
C2HF4,"{'C': 2, 'F': 4, 'H': 1}",101.00143768315,positive,1,FEP,Fluorinated Ethylene Propylene,adduct,break 2 bond(s) | H | ; | break 2 bond(s) | H | ; | break 2 bond(s) | H,2,0,H,,"[4, 5, 10, 11, 12, 13]",0.45
C3F6,"{'C': 3, 'F': 6}",149.99041897638,neutral,0,FEP,Fluorinated Ethylene Propylene,fragment,break 2 bond(s) | ; | break 2 bond(s) | ; | break 2 bond(s) | ; | break 2 bond(s) | ; | break 2 bond(s),2,0,,,"[1, 2, 3, 4, 5, 10, 11, 12, 13]",0.45
C3HF6,"{'C': 3, 'F': 6, 'H': 1}",150.99824400861,positive,1,FEP,Fluorinated Ethylene Propylene,adduct,break 2 bond(s) | H | ; | break 2 bond(s) | H | ; | break 2 bond(s) | H | ; | break 2 bond(s) | H,2,0,H,,"[1, 2, 3, 4, 5, 10, 11, 12, 13]",0.45
C4F8,"{'C': 4, 'F': 8}",199.98722530184,neutral,0,FEP,Fluorinated Ethylene Propylene,fragment,break 2 bond(s) | ; | break 2 bond(s) | ; | break 2 bond(s) | ; | break 2 bond(s) | ; | break 2 bond(s),2,0,,,"[1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",0.45
C4HF8,"{'C': 4, 'F': 8, 'H': 1}",200.99505033407,positive,1,FEP,Fluorinated Ethylene Propylene,adduct,break 2 bond(s) | H | ; | break 2 bond(s) | H | ; | break 2 bond(s) | H | ; | break 2 bond(s) | H,2,0,H,,"[1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",0.45
CF2,"{'C': 1, 'F': 2}",49.99680632546,neutral,0,FEP,Fluorinated Ethylene Propylene,fragment,break 2 bond(s) | ; | break 2 bond(s) | ; | break 2 bond(s) | ; | break 2 bond(s) | ; | break 2 bond(s),2,0,,,"[1, 2, 3]",0.45
CHF2,"{'C': 1, 'F': 2, 'H': 1}",51.00463135769,positive,1,FEP,Fluorinated Ethylene Propylene,adduct,break 2 bond(s) | H | ; | break 2 bond(s) | H | ; | break 2 bond(s) | H | ; | break 2 bond(s) | H,2,0,H,,"[1, 2, 3]",0.45
C3F6,"{'C': 3, 'F': 6}",149.99041897638,neutral,0,FEP,Fluorinated Ethylene Propylene,neutral_loss,break 1 bond(s) | H shift +1 | -HF | ; | break 1 bond(s) | H shift +1 | -HF | ; | break 1 bond(s) | H shift +1 | -HF,1,1,,HF,"[4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",0.44999999999999996
C4F8,"{'C': 4, 'F': 8}",199.98722530184,neutral,0,FEP,Fluorinated Ethylene Propylene,neutral_loss,break 1 bond(s) | H shift +1 | -HF | ; | break 1 bond(s) | H shift +1 | -HF | ; | break 1 bond(s) | H shift +1 | -HF,1,1,,HF,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",0.44999999999999996
CF2,"{'F': 2, 'C': 1}",49.99680632546,neutral,0,FEP,Fluorinated Ethylene Propylene,neutral_loss,break 1 bond(s) | H shift +1 | -HF | ; | break 1 bond(s) | H shift +1 | -HF | ; | break 1 bond(s) | H shift +1 | -HF,1,1,,HF,"[0, 1, 2, 3]",0.44999999999999996
C10ClF20,"{'C': 10, 'F': 20, 'Cl': 1}",534.9369159366,negative,-1,FEP,Fluorinated Ethylene Propylene,dimer,2M | Cl,0,0,Cl,,,0.43
C10F20Na,"{'C': 10, 'F': 20, 'Na': 1}",522.9578325366,positive,1,FEP,Fluorinated Ethylene Propylene,dimer,2M | Na,0,0,Na,,,0.43
