spectrum_key,material,polarity,compound_id,formula,raw_formula,mz,intensity,network_score,generation_type,matched_ion_mode,network_path
PET_neg,PET,neg,PET,C8HO,C_8HO-,113.0027,20976.78,0.3,neutral_loss,neutral,break 2 bond(s) | H shift -1 | -H2O
PET_neg,PET,neg,PET,C9H4,C_9H_4-,112.0308,20464.62,0.22,carbon_cluster,positive,carbon cluster C9 H0-20 | positive ion formula
PET_neg,PET,neg,PET,C3H3O,C_3H_3O-,55.02,20336.27,0.35,neutral_loss,neutral,break 2 bond(s) | -OH | ; | break 2 bond(s) | H shift +1 | -H2O | ; | break 2 bond(s) | -OH
PET_neg,PET,neg,PET,C5HO2,C_5HO_2-,92.9981,20073.37,0.22,carbon_cluster,positive,carbon cluster C5 H0-12 O2 | positive ion formula
PET_neg,PET,neg,PET,C12H3,C_12H_3-,147.0134,19635.25,0.22,carbon_cluster,positive,carbon cluster C12 H0-26 | positive ion formula
PET_neg,PET,neg,PET,C7H6,C_7H_6-,90.0474,19418.24,0.35,neutral_loss,neutral,break 2 bond(s) | -CO2 | ; | break 2 bond(s) | -CO2
PET_neg,PET,neg,PET,C9H5O,C_9H_5O-,129.0355,18870.79,0.3,neutral_loss,neutral,break 2 bond(s) | H shift -1 | -H2O | ; | break 2 bond(s) | H shift -2 | -OH | ; | break 2 bond(s) | H shift -1 | -H2O
PET_neg,PET,neg,PET,C8H3O,C_8H_3O-,115.0189,18771.54,0.35,neutral_loss,neutral,break 2 bond(s) | -OH | ; | break 2 bond(s) | H shift +1 | -H2O | ; | break 2 bond(s) | H shift -2 | -OH
PET_neg,PET,neg,PET,C9H9O2,C_9H_9O_2-,149.06,18675.53,0.5,neutral_loss,neutral,break 1 bond(s) | -CO2 | ; | break 1 bond(s) | H shift +1 | -OH | ; | break 1 bond(s) | H shift +2 | -H2O
PET_neg,PET,neg,PET,C10H7O4,C_10H_7O_4-,191.0408,18532.03,0.5499999999999999,adduct,negative,break 1 bond(s) | H shift -1 | -H | ; | break 1 bond(s) | H shift -1 | -H | ; | break 2 bond(s) | H shift -1 | -H
PET_neg,PET,neg,PET,C10H6O2,C_10H_6O_2-,158.015,17899.85,0.35,neutral_loss,neutral,break 2 bond(s) | -H2O | ; | break 2 bond(s) | H shift -1 | -OH | ; | break 2 bond(s) | -H2O
PET_neg,PET,neg,PET,C11,C_11-,131.9983,16826.4,0.22,carbon_cluster,positive,carbon cluster C11 H0-24 | positive ion formula
PET_neg,PET,neg,PET,C10H5O2,C_10H_5O_2-,157.0056,16769.51,0.3,neutral_loss,neutral,break 2 bond(s) | H shift -1 | -H2O | ; | break 2 bond(s) | H shift -2 | -OH | ; | break 2 bond(s) | H shift -1 | -H2O
PET_neg,PET,neg,PET,C8H6O,C_8H_6O-,118.043,16436.86,0.35,neutral_loss,neutral,break 2 bond(s) | -CO2 | ; | break 2 bond(s) | H shift +1 | -OH | ; | break 2 bond(s) | H shift +2 | -H2O
PET_neg,PET,neg,PET,C7H3O2,C_7H_3O_2-,119.0153,15899.36,0.45,adduct,negative,break 2 bond(s) | -H | ; | break 2 bond(s) | H shift -2 | OH | ; | break 2 bond(s) | H shift -1 | O
PET_neg,PET,neg,PET,C7H4O,C_7H_4O-,104.0273,15790.7,0.45,fragment,neutral,break 2 bond(s) | ; | break 2 bond(s)
PET_neg,PET,neg,PET,C14H7O2,C_14H_7O_2-,207.0314,15531.95,0.22,carbon_cluster,positive,carbon cluster C14 H0-30 O2 | positive ion formula
PET_neg,PET,neg,PET,C8H7O,C_8H_7O-,119.0514,15430.59,0.4,neutral_loss,neutral,break 1 bond(s) | H shift -2 | -CO2 | ; | break 1 bond(s) | H shift -2 | -CO2 | ; | break 2 bond(s) | H shift -2 | -CO2
PET_neg,PET,neg,PET,C9H5O2,C_9H_5O_2-,145.0323,14952.27,0.4,neutral_loss,neutral,break 1 bond(s) | H shift -2 | -H2O | ; | break 1 bond(s) | H shift -2 | -H2O | ; | break 2 bond(s) | H shift -2 | -H2O
PET_neg,PET,neg,PET,C10H5,C_10H_5-,125.0393,14515.29,0.22,carbon_cluster,positive,carbon cluster C10 H0-22 | positive ion formula
PET_neg,PET,neg,PET,C12,C_12-,143.9972,14027.35,0.22,carbon_cluster,positive,carbon cluster C12 H0-26 | positive ion formula
PET_neg,PET,neg,PET,C6H6,C_6H_6-,78.0444,13953.12,0.4,adduct,positive,break 2 bond(s) | H shift +1 | H
PET_neg,PET,neg,PET,C9H7O4,C_9H_7O_4-,179.0435,13861.12,0.45,adduct,positive,break 2 bond(s) | H | ; | break 2 bond(s) | H
PET_neg,PET,neg,PET,C9H6,C_9H_6-,114.0478,13634.94,0.22,carbon_cluster,positive,carbon cluster C9 H0-20 | positive ion formula
PET_neg,PET,neg,PET,C8H6O4,C_8H_6O_4-,166.0375,13292.61,0.4,adduct,positive,break 2 bond(s) | H shift +1 | H
PET_neg,PET,neg,PET,C5H2O,C_5H_2O-,78.0105,13242.88,0.22,carbon_cluster,positive,carbon cluster C5 H0-12 O1 | positive ion formula
PET_neg,PET,neg,PET,C7H3O,C_7H_3O-,103.0193,13106.05,0.45,adduct,negative,break 2 bond(s) | -H | ; | break 2 bond(s) | -H
PET_neg,PET,neg,PET,C14H9O2,C_14H_9O_2-,209.0448,13094.41,0.22,carbon_cluster,positive,carbon cluster C14 H0-30 O2 | positive ion formula
PET_neg,PET,neg,PET,C8H6O2,C_8H_6O_2-,134.0386,12918.1,0.45,fragment,neutral,break 2 bond(s) | ; | break 2 bond(s)
PET_neg,PET,neg,PET,C9H3O3,C_9H_3O_3-,159.0203,11902.1,0.35,adduct,negative,break 2 bond(s) | H shift -2 | -H | ; | break 2 bond(s) | H shift -2 | -H
PET_neg,PET,neg,PET,C12H2,C_12H_2-,146.0101,11504.92,0.22,carbon_cluster,positive,carbon cluster C12 H0-26 | positive ion formula
PET_neg,PET,neg,PET,C12H4,C_12H_4-,148.0197,11314.11,0.22,carbon_cluster,positive,carbon cluster C12 H0-26 | positive ion formula
PET_neg,PET,neg,PET,C7H6O,C_7H_6O-,106.0403,11236.34,0.4,adduct,positive,break 2 bond(s) | H shift +1 | H | ; | break 2 bond(s) | H shift +1 | H
PET_neg,PET,neg,PET,C10H4,C_10H_4-,124.0308,11168.76,0.22,carbon_cluster,positive,carbon cluster C10 H0-22 | positive ion formula
PET_neg,PET,neg,PET,C12H6,C_12H_6-,150.0384,11009.22,0.22,carbon_cluster,positive,carbon cluster C12 H0-26 | positive ion formula
PET_neg,PET,neg,PET,C5H3O2,C_5H_3O_2-,95.0151,10920.81,0.22,carbon_cluster,positive,carbon cluster C5 H0-12 O2 | positive ion formula
PET_neg,PET,neg,PET,C7HO,C_7HO-,101.0031,10451.56,0.35,adduct,negative,break 2 bond(s) | H shift -2 | -H | ; | break 2 bond(s) | H shift -2 | -H
PET_neg,PET,neg,PET,C6O,C_6O-,87.9951,10440.13,0.3,neutral_loss,neutral,break 2 bond(s) | H shift -1 | -CH3 | ; | break 2 bond(s) | H shift -1 | -CH3
PET_neg,PET,neg,PET,C9H7,C_9H_7-,115.0563,10438.15,0.22,carbon_cluster,positive,carbon cluster C9 H0-20 | positive ion formula
PET_neg,PET,neg,PET,C12HO3,C_12HO_3-,193.0045,10435.4,0.22,carbon_cluster,positive,carbon cluster C12 H0-26 O3 | positive ion formula
PET_neg,PET,neg,PET,C11H3O3,C_11H_3O_3-,183.0182,10407.19,0.22,carbon_cluster,positive,carbon cluster C11 H0-24 O3 | positive ion formula
PET_neg,PET,neg,PET,C11H6,C_11H_6-,138.0457,10341.91,0.22,carbon_cluster,positive,carbon cluster C11 H0-24 | positive ion formula
PET_neg,PET,neg,PET,C8H7O4,C_8H_7O_4-,167.047,9946.25,0.35,adduct,positive,break 2 bond(s) | H shift +2 | H
PET_neg,PET,neg,PET,C11H16O3,C_11H_16O_3-,196.0506,9929.38,0.22,carbon_cluster,positive,carbon cluster C11 H0-24 O3 | positive ion formula
PET_neg,PET,neg,PET,C9H6O3,C_9H_6O_3-,162.0411,9811.36,0.5,adduct,negative,break 1 bond(s) | H shift -2 | -H | ; | break 1 bond(s) | H shift -2 | -H | ; | break 2 bond(s) | H shift -2 | -H
PET_neg,PET,neg,PET,C9H5O4,C_9H_5O_4-,177.0241,9759.71,0.45,adduct,negative,break 2 bond(s) | -H | ; | break 2 bond(s) | H shift -2 | OH | ; | break 2 bond(s) | H shift -1 | O
PET_neg,PET,neg,PET,C11HO3,C_11HO_3-,181.0074,9707.34,0.22,carbon_cluster,positive,carbon cluster C11 H0-24 O3 | positive ion formula
PET_neg,PET,neg,PET,C10H9O4,C_10H_9O_4-,193.0554,9627.22,0.6,fragment,neutral,break 1 bond(s) | ; | break 1 bond(s) | ; | break 2 bond(s) | ; | break 2 bond(s) | ; | break 2 bond(s)
PET_neg,PET,neg,PET,C4H5O,C_4H_5O-,69.0362,9313.3,0.22,carbon_cluster,positive,carbon cluster C4 H0-10 O1 | positive ion formula
PET_neg,PET,neg,PET,C11H2O3,C_11H_2O_3-,182.0139,9249.75,0.22,carbon_cluster,positive,carbon cluster C11 H0-24 O3 | positive ion formula
PET_neg,PET,neg,PET,C9H4O3,C_9H_4O_3-,160.0255,9245.82,0.4,adduct,negative,break 2 bond(s) | H shift -1 | -H | ; | break 2 bond(s) | H shift -1 | -H
PET_neg,PET,neg,PET,C9H8O2,C_9H_8O_2-,148.0498,9195.31,0.5,neutral_loss,neutral,break 1 bond(s) | -OH | ; | break 1 bond(s) | H shift +1 | -H2O | ; | break 1 bond(s) | -OH
PET_neg,PET,neg,PET,C2H4O,C_2H_4O-,44.023,9000.02,0.6,adduct,negative,break 1 bond(s) | -H | ; | break 1 bond(s) | -H | ; | break 2 bond(s) | -H | ; | break 2 bond(s) | H shift +1 | -H
PET_neg,PET,neg,PET,C10H5O,C_10H_5O-,141.0341,8754.13,0.22,carbon_cluster,positive,carbon cluster C10 H0-22 O1 | positive ion formula
PET_neg,PET,neg,PET,C7H7,C_7H_7-,91.056,8624.34,0.3,neutral_loss,neutral,break 2 bond(s) | H shift +1 | -CO2 | ; | break 2 bond(s) | H shift +1 | -CO2
PET_neg,PET,neg,PET,C9H8O3,C_9H_8O_3-,164.0476,8573.9,0.6,adduct,negative,break 1 bond(s) | -H | ; | break 1 bond(s) | -H | ; | break 2 bond(s) | -H | ; | break 2 bond(s) | -H
PET_neg,PET,neg,PET,C11H5O,C_11H_5O-,153.0331,7891.16,0.22,carbon_cluster,positive,carbon cluster C11 H0-24 O1 | positive ion formula
PET_neg,PET,neg,PET,C13H7O2,C_13H_7O_2-,195.0439,7689.52,0.22,carbon_cluster,positive,carbon cluster C13 H0-28 O2 | positive ion formula
PET_neg,PET,neg,PET,C10H7O,C_10H_7O-,143.0509,7646.76,0.22,carbon_cluster,positive,carbon cluster C10 H0-22 O1 | positive ion formula
PET_neg,PET,neg,PET,CO2,CO_2-,43.9904,7622.85,0.45,fragment,neutral,break 2 bond(s) | ; | break 2 bond(s)
PET_neg,PET,neg,PET,C8H7,C_8H_7-,103.0566,7579.95,0.3,neutral_loss,neutral,break 2 bond(s) | H shift -1 | -CO2 | ; | break 2 bond(s) | H shift -1 | -CO2
PET_neg,PET,neg,PET,C12H7,C_12H_7-,151.0532,7268.51,0.22,carbon_cluster,positive,carbon cluster C12 H0-26 | positive ion formula
PET_neg,PET,neg,PET,C3H2O,C_3H_2O-,54.0101,7195.18,0.35,neutral_loss,neutral,break 2 bond(s) | -H2O | ; | break 2 bond(s) | H shift -1 | -OH | ; | break 2 bond(s) | -H2O
PET_neg,PET,neg,PET,C10H4O2,C_10H_4O_2-,155.9982,7136.79,0.2499999999999999,neutral_loss,neutral,break 2 bond(s) | H shift -2 | -H2O | ; | break 2 bond(s) | H shift -2 | -H2O
PET_neg,PET,neg,PET,C10H7O3,C_10H_7O_3-,175.0423,7016.93,0.5,neutral_loss,neutral,break 1 bond(s) | -H2O | ; | break 1 bond(s) | H shift -1 | -OH | ; | break 1 bond(s) | -H2O
PET_neg,PET,neg,PET,C7H2O,C_7H_2O-,102.0101,6956.59,0.4,adduct,negative,break 2 bond(s) | H shift -1 | -H | ; | break 2 bond(s) | H shift -1 | -H
PET_neg,PET,neg,PET,C2HO2,C_2HO_2-,56.9996,6893.48,0.45,adduct,negative,break 2 bond(s) | -H | ; | break 2 bond(s) | -H
PET_neg,PET,neg,PET,C10H5O3,C_10H_5O_3-,173.0342,6801.62,0.4,neutral_loss,neutral,break 1 bond(s) | H shift -2 | -H2O | ; | break 1 bond(s) | H shift -2 | -H2O | ; | break 2 bond(s) | H shift -2 | -H2O
PET_neg,PET,neg,PET,C11H7,C_11H_7-,139.0553,6747.94,0.22,carbon_cluster,positive,carbon cluster C11 H0-24 | positive ion formula
PET_neg,PET,neg,PET,C4H3O2,C_4H_3O_2-,83.0153,6580.14,0.22,carbon_cluster,positive,carbon cluster C4 H0-10 O2 | positive ion formula
PET_neg,PET,neg,PET,C10H6O,C_10H_6O-,142.0425,6331.05,0.22,carbon_cluster,positive,carbon cluster C10 H0-22 O1 | positive ion formula
PET_neg,PET,neg,PET,C9H8O4,C_9H_8O_4-,180.0534,6310.01,0.4499999999999999,neutral_loss,neutral,break 1 bond(s) | H shift -1 | -CO | ; | break 1 bond(s) | H shift +2 | -CH3 | ; | break 1 bond(s) | H shift -1 | -CO
PET_neg,PET,neg,PET,C7HO2,C_7HO_2-,116.9966,6164.16,0.35,neutral_loss,neutral,break 2 bond(s) | -CH3 | ; | break 2 bond(s) | H shift -1 | -H2 | ; | break 2 bond(s) | H shift -2 | -CH3
PET_neg,PET,neg,PET,C8H6,C_8H_6-,102.0452,6122.23,0.2499999999999999,neutral_loss,neutral,break 2 bond(s) | H shift -2 | -CO2 | ; | break 2 bond(s) | H shift -2 | -CO2
PET_neg,PET,neg,PET,C12H9,C_12H_9-,153.0704,6096.87,0.22,carbon_cluster,positive,carbon cluster C12 H0-26 | positive ion formula
PET_neg,PET,neg,PET,C9H9O4,C_9H_9O_4-,181.0642,6079.99,0.5,neutral_loss,neutral,break 1 bond(s) | -CO | ; | break 1 bond(s) | -CO | ; | break 2 bond(s) | -CO | ; | break 2 bond(s) | -CO
PET_neg,PET,neg,PET,C8H2O,C_8H_2O-,114.0078,5920.13,0.35,neutral_loss,neutral,break 2 bond(s) | -H2O | ; | break 2 bond(s) | H shift -2 | -H2O | ; | break 2 bond(s) | H shift -2 | -H2O
PET_neg,PET,neg,PET,C8H3O2,C_8H_3O_2-,131.0145,5909.92,0.45,adduct,negative,break 2 bond(s) | -H | ; | break 2 bond(s) | H shift -2 | -H | ; | break 2 bond(s) | H shift -2 | -H
PET_neg,PET,neg,PET,C10H8O4,C_10H_8O_4-,192.0514,5783.11,0.6,adduct,negative,break 1 bond(s) | -H | ; | break 1 bond(s) | -H | ; | break 2 bond(s) | -H | ; | break 2 bond(s) | -H
PET_neg,PET,neg,PET,C4H4,C_4H_4-,52.0281,5749.93,0.22,carbon_cluster,positive,carbon cluster C4 H0-10 | positive ion formula
PET_neg,PET,neg,PET,C4H5,C_4H_5-,53.0413,5708.84,0.22,carbon_cluster,positive,carbon cluster C4 H0-10 | positive ion formula
PET_neg,PET,neg,PET,C9H7O,C_9H_7O-,131.0514,5692.02,0.35,neutral_loss,neutral,break 2 bond(s) | -OH | ; | break 2 bond(s) | H shift +1 | -H2O | ; | break 2 bond(s) | H shift -1 | -CO2
PET_neg,PET,neg,PET,C6H2O2,C_6H_2O_2-,106.0055,5589.26,0.3,neutral_loss,neutral,break 2 bond(s) | H shift +1 | -CH3 | ; | break 2 bond(s) | H shift +1 | -CH3
PET_neg,PET,neg,PET,C4H2O2,C_4H_2O_2-,82.0063,5513.89,0.22,carbon_cluster,positive,carbon cluster C4 H0-10 O2 | positive ion formula
PET_neg,PET,neg,PET,C3H2O2,C_3H_2O_2-,70.0037,5464.18,0.4499999999999999,neutral_loss,neutral,break 1 bond(s) | H shift -1 | -H2O | ; | break 1 bond(s) | H shift -2 | -OH | ; | break 1 bond(s) | H shift -1 | -H2O
PET_neg,PET,neg,PET,C9H6O,C_9H_6O-,130.0417,5390.54,0.35,neutral_loss,neutral,break 2 bond(s) | -H2O | ; | break 2 bond(s) | H shift -2 | -CO2 | ; | break 2 bond(s) | H shift -1 | -OH
PET_neg,PET,neg,PET,C5H5O,C_5H_5O-,81.036,5356.69,0.22,carbon_cluster,positive,carbon cluster C5 H0-12 O1 | positive ion formula
PET_neg,PET,neg,PET,C9H6O4,C_9H_6O_4-,178.0373,5190.58,0.5,neutral_loss,neutral,break 1 bond(s) | -CH3 | ; | break 1 bond(s) | -CH3 | ; | break 2 bond(s) | -CH3 | ; | break 2 bond(s) | -CH3
PET_neg,PET,neg,PET,C3H5O,C_3H_5O-,57.0366,5133.59,0.2499999999999999,neutral_loss,neutral,break 2 bond(s) | H shift +2 | -OH | ; | break 2 bond(s) | H shift +2 | -OH
PET_neg,PET,neg,PET,C10H4O,C_10H_4O-,140.0268,5077.93,0.22,carbon_cluster,positive,carbon cluster C10 H0-22 O1 | positive ion formula
PET_neg,PET,neg,PET,C6H6O,C_6H_6O-,94.0385,5048.99,0.28,adduct,negative,break 2 bond(s) | H shift +1 | OH | ; | break 2 bond(s) | H shift +2 | O
PET_neg,PET,neg,PET,C6H3O2,C_6H_3O_2-,107.0147,5009.9,0.2499999999999999,neutral_loss,neutral,break 2 bond(s) | H shift +2 | -CH3 | ; | break 2 bond(s) | H shift +2 | -CH3
PET_neg,PET,neg,PET,C9H4O2,C_9H_4O_2-,144.0246,4999.63,0.35,neutral_loss,neutral,break 2 bond(s) | -H2O | ; | break 2 bond(s) | H shift -1 | -OH | ; | break 2 bond(s) | -H2O
PET_neg,PET,neg,PET,C11H7O3,C_11H_7O_3-,187.0485,4956.32,0.3,neutral_loss,neutral,break 2 bond(s) | H shift -1 | -H2O | ; | break 2 bond(s) | H shift -2 | -OH | ; | break 2 bond(s) | H shift -1 | -H2O
PET_neg,PET,neg,PET,C10H3O,C_10H_3O-,139.0179,4928.93,0.22,carbon_cluster,positive,carbon cluster C10 H0-22 O1 | positive ion formula
PET_neg,PET,neg,PET,C10H7,C_10H_7-,127.0576,4840.83,0.22,carbon_cluster,positive,carbon cluster C10 H0-22 | positive ion formula
PET_neg,PET,neg,PET,C9H6O2,C_9H_6O_2-,146.0394,4751.52,0.4499999999999999,neutral_loss,neutral,break 1 bond(s) | H shift -1 | -H2O | ; | break 1 bond(s) | H shift -2 | -OH | ; | break 1 bond(s) | H shift -1 | -H2O
PET_neg,PET,neg,PET,C14H11O2,C_14H_11O_2-,211.0422,4709.3,0.22,carbon_cluster,positive,carbon cluster C14 H0-30 O2 | positive ion formula
PET_neg,PET,neg,PET,C13H2O3,C_13H_2O_3-,206.0137,4631.85,0.22,carbon_cluster,positive,carbon cluster C13 H0-28 O3 | positive ion formula
PET_neg,PET,neg,PET,C14H10O2,C_14H_10O_2-,210.0439,4501.18,0.22,carbon_cluster,positive,carbon cluster C14 H0-30 O2 | positive ion formula
PET_neg,PET,neg,PET,C10H2O3,C_10H_2O_3-,170.0091,4490.79,0.22,carbon_cluster,positive,carbon cluster C10 H0-22 O3 | positive ion formula
PET_neg,PET,neg,PET,C11H4O3,C_11H_4O_3-,184.0264,4461.75,0.22,carbon_cluster,positive,carbon cluster C11 H0-24 O3 | positive ion formula
PET_neg,PET,neg,PET,C9H4O,C_9H_4O-,128.0271,4393.56,0.2499999999999999,neutral_loss,neutral,break 2 bond(s) | H shift -2 | -H2O | ; | break 2 bond(s) | H shift -2 | -H2O
PET_neg,PET,neg,PET,C7H7O,C_7H_7O-,107.0509,4185.82,0.35,adduct,positive,break 2 bond(s) | H shift +2 | H | ; | break 2 bond(s) | H shift +2 | H
PET_neg,PET,neg,PET,C10H6,C_10H_6-,126.046,3882.01,0.22,carbon_cluster,positive,carbon cluster C10 H0-22 | positive ion formula
PET_neg,PET,neg,PET,C10H5O4,C_10H_5O_4-,189.0231,3805.98,0.4,neutral_loss,neutral,break 1 bond(s) | H shift -2 | -H2 | ; | break 1 bond(s) | H shift -2 | -H2O | ; | break 1 bond(s) | H shift -2 | -H2
PET_neg,PET,neg,PET,C10H6O3,C_10H_6O_3-,174.0379,3405.52,0.4499999999999999,neutral_loss,neutral,break 1 bond(s) | H shift -1 | -H2O | ; | break 1 bond(s) | H shift -2 | -OH | ; | break 1 bond(s) | H shift -1 | -H2O
PET_neg,PET,neg,PET,C10H3O3,C_10H_3O_3-,171.0169,3299.57,0.22,carbon_cluster,positive,carbon cluster C10 H0-22 O3 | positive ion formula
PET_neg,PET,neg,PET,C7O,C_7O-,99.995,3279.07,0.2499999999999999,neutral_loss,neutral,break 2 bond(s) | H shift -2 | -H2 | ; | break 2 bond(s) | H shift -2 | -H2O | ; | break 2 bond(s) | H shift -2 | -H2
PET_neg,PET,neg,PET,C4O2,C_4O_2-,79.9903,3182.48,0.22,carbon_cluster,positive,carbon cluster C4 H0-10 O2 | positive ion formula
PET_neg,PET,neg,PET,C11H7O,C_11H_7O-,155.0509,3148.37,0.22,carbon_cluster,positive,carbon cluster C11 H0-24 O1 | positive ion formula
PET_neg,PET,neg,PET,C11H5O5,C_11H_5O_5-,217.0043,3097.27,0.2699999999999999,adduct,negative,break 2 bond(s) + 1×repeat | H shift -2 | -H | ; | break 2 bond(s) + 1×repeat | H shift -2 | -H
PET_neg,PET,neg,PET,C5H4O,C_5H_4O-,80.0255,3095.7,0.22,carbon_cluster,positive,carbon cluster C5 H0-12 O1 | positive ion formula
PET_neg,PET,neg,PET,C4HO2,C_4HO_2-,80.9987,3033.54,0.22,carbon_cluster,positive,carbon cluster C4 H0-10 O2 | positive ion formula
PET_neg,PET,neg,PET,C12H7O3,C_12H_7O_3-,199.0417,3015.55,0.22,carbon_cluster,positive,carbon cluster C12 H0-26 O3 | positive ion formula
PET_neg,PET,neg,PET,C11H6O,C_11H_6O-,154.0412,2860.99,0.22,carbon_cluster,positive,carbon cluster C11 H0-24 O1 | positive ion formula
PET_neg,PET,neg,PET,C9H3O,C_9H_3O-,127.0183,2840.11,0.22,carbon_cluster,positive,carbon cluster C9 H0-20 O1 | positive ion formula
PET_neg,PET,neg,PET,C11H9O3,C_11H_9O_3-,189.0686,2800.14,0.35,neutral_loss,neutral,break 2 bond(s) | -OH | ; | break 2 bond(s) | H shift +1 | -H2O | ; | break 2 bond(s) | -OH
PET_neg,PET,neg,PET,C9H3O2,C_9H_3O_2-,143.0105,2752.09,0.3,neutral_loss,neutral,break 2 bond(s) | H shift -1 | -H2O | ; | break 2 bond(s) | H shift -2 | -OH | ; | break 2 bond(s) | H shift -1 | -H2O
PET_neg,PET,neg,PET,C11H8,C_11H_8-,140.0637,2714.67,0.22,carbon_cluster,positive,carbon cluster C11 H0-24 | positive ion formula
PET_neg,PET,neg,PET,C10H4O3,C_10H_4O_3-,172.0286,2656.67,0.2499999999999999,neutral_loss,neutral,break 2 bond(s) | H shift -2 | -H2 | ; | break 2 bond(s) | H shift -2 | -H2O | ; | break 2 bond(s) | H shift -2 | -H2O
PET_neg,PET,neg,PET,C5H6,C_5H_6-,66.043,2601.95,0.22,carbon_cluster,positive,carbon cluster C5 H0-12 | positive ion formula
PET_neg,PET,neg,PET,C10H6O4,C_10H_6O_4-,190.036,2591.83,0.5,adduct,negative,break 1 bond(s) | H shift -2 | -H | ; | break 1 bond(s) | H shift -2 | -H | ; | break 2 bond(s) | H shift -2 | -H
PET_neg,PET,neg,PET,C9H2O,C_9H_2O-,126.0068,2519.23,0.22,carbon_cluster,positive,carbon cluster C9 H0-20 O1 | positive ion formula
PET_neg,PET,neg,PET,C5H2O2,C_5H_2O_2-,94.004,2292.28,0.22,carbon_cluster,positive,carbon cluster C5 H0-12 O2 | positive ion formula
PET_neg,PET,neg,PET,C14H12O2,C_14H_12O_2-,212.047,2260.04,0.22,carbon_cluster,positive,carbon cluster C14 H0-30 O2 | positive ion formula
PET_neg,PET,neg,PET,C12H6O3,C_12H_6O_3-,198.041,2109.92,0.22,carbon_cluster,positive,carbon cluster C12 H0-26 O3 | positive ion formula
PET_neg,PET,neg,PET,C12H12O4,C_12H_12O_4-,220.0462,2082.86,0.5,neutral_loss,neutral,break 1 bond(s) | -OH | ; | break 1 bond(s) | H shift +1 | -H2O | ; | break 1 bond(s) | -OH
PET_neg,PET,neg,PET,C11H8O3,C_11H_8O_3-,188.0586,1993.65,0.35,neutral_loss,neutral,break 2 bond(s) | -H2O | ; | break 2 bond(s) | H shift -1 | -OH | ; | break 2 bond(s) | -H2O
PET_neg,PET,neg,PET,C6O2,C_6O_2-,103.9897,1989.72,0.3,neutral_loss,neutral,break 2 bond(s) | H shift -1 | -CH3 | ; | break 2 bond(s) | H shift -1 | -CH3
PET_neg,PET,neg,PET,C10H8O3,C_10H_8O_3-,176.0613,1932.78,0.5,neutral_loss,neutral,break 1 bond(s) | -OH | ; | break 1 bond(s) | H shift +1 | -H2O | ; | break 1 bond(s) | -OH
PET_neg,PET,neg,PET,C5H7O,C_5H_7O-,83.0529,1751.25,0.22,carbon_cluster,positive,carbon cluster C5 H0-12 O1 | positive ion formula
PET_neg,PET,neg,PET,C12H8O3,C_12H_8O_3-,200.0432,1600.11,0.2499999999999999,neutral_loss,neutral,break 2 bond(s) | H shift -2 | -H2O | ; | break 2 bond(s) + 1×repeat | H shift -2 | -H2O | ; | break 2 bond(s) + 1×repeat | H shift -2 | -H2O
PET_neg,PET,neg,PET,C11H8O,C_11H_8O-,156.0593,1364.49,0.22,carbon_cluster,positive,carbon cluster C11 H0-24 O1 | positive ion formula
PET_neg,PET,neg,PET,C26H19O9,C_26H_19O_9-,475.0961,851.46,0.14,neutral_loss,neutral,break 2 bond(s) + 2×repeat | H shift -1 | -CO | ; | break 2 bond(s) + 2×repeat | H shift +2 | -CH3 | ; | break 2 bond(s) + 2×repeat | H shift -1 | -CO
PET_pos,PET,pos,PET,C6H5,C_6H_5+,77.0368,720646.01,0.45,adduct,positive,break 2 bond(s) | H
PET_pos,PET,pos,PET,C7H4O,C_7H_4O+,104.0246,693029.35,0.45,fragment,neutral,break 2 bond(s) | ; | break 2 bond(s)
PET_pos,PET,pos,PET,C3H5,C_3H_5+,41.0384,617423.46,0.22,carbon_cluster,positive,carbon cluster C3 H0-8 | positive ion formula
PET_pos,PET,pos,PET,C4H3,C_4H_3+,51.0218,509538.12,0.22,carbon_cluster,positive,carbon cluster C4 H0-10 | positive ion formula
PET_pos,PET,pos,PET,C6H4,C_6H_4+,76.0288,470520.47,0.45,fragment,neutral,break 2 bond(s)
PET_pos,PET,pos,PET,C5H3,C_5H_3+,63.0213,434844.23,0.2499999999999999,neutral_loss,neutral,break 2 bond(s) | H shift +2 | -CH3
PET_pos,PET,pos,PET,C3H3,C_3H_3+,39.0218,411672.0,0.22,carbon_cluster,positive,carbon cluster C3 H0-8 | positive ion formula
PET_pos,PET,pos,PET,C7H5O,C_7H_5O+,105.0314,406221.55,0.45,adduct,positive,break 2 bond(s) | H | ; | break 2 bond(s) | H
PET_pos,PET,pos,PET,C5H5,C_5H_5+,65.0379,376053.28,0.22,carbon_cluster,positive,carbon cluster C5 H0-12 | positive ion formula
PET_pos,PET,pos,PET,C6H3,C_6H_3+,75.0208,336982.48,0.45,adduct,negative,break 2 bond(s) | -H
PET_pos,PET,pos,PET,C4H7,C_4H_7+,55.054,285139.42,0.22,carbon_cluster,positive,carbon cluster C4 H0-10 | positive ion formula
PET_pos,PET,pos,PET,C4H5,C_4H_5+,53.0374,253182.44,0.22,carbon_cluster,positive,carbon cluster C4 H0-10 | positive ion formula
PET_pos,PET,pos,PET,C8H5O3,C_8H_5O_3+,149.0213,252686.96,0.45,adduct,positive,break 2 bond(s) | H | ; | break 2 bond(s) | H
